player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Sem Scheperman;Heracles Almelo;2526;NED-Eredivisie;NED;MF;23;2002;16;13;1122;12,5;1;1;2;1;0;0;4;1;0,08;0,08;0,16;0,08;0,16;NED;MF;23;2002;12,5;1;15;7;46,7;1,2;0,56;0,07;0,14;0;0;NED;MF;23;2002;16;1122;70;36,7;12,5;13;79;9;3;31;0;0,31;7;32;-25;-2,01;-0,84;NED;MF;23;2002;12,5;4;1;1;16;12;0;4;11;26;0;;;;;;;;;;;;;;;;;;;;;;;
Sil Blokhuis;Heracles Almelo;2526;NED-Eredivisie;NED;FW;17;2008;2;0;10;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;FW;17;2008;0,1;0;0;0;;0,0;0,0;;;0;0;NED;FW;17;2008;2;10;5;0,3;0,1;0;;0;2;5;11;1,5;1;0;1;9,0;10,5;NED;FW;17;2008;0,1;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Tarik Hamamiogl;Heracles Almelo;2526;NED-Eredivisie;NED;FW;16;2008;2;0;19;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;FW;16;2008;0,2;0;1;0;0,0;4,74;0,0;0,0;;0;0;NED;FW;16;2008;2;19;10;0,6;0,2;0;;0;2;10;4;0,0;0;0;0;0,0;1,48;NED;FW;16;2008;0,2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Thomas Bruns;Heracles Almelo;2526;NED-Eredivisie;NED;MF;33;1992;27;12;1162;12,9;1;0;1;1;0;0;3;0;0,08;0,0;0,08;0,08;0,08;NED;MF;33;1992;12,9;1;17;3;17,6;1,32;0,23;0,06;0,33;0;0;NED;MF;33;1992;27;1162;43;38,0;12,9;12;66;1;15;25;2;0,54;16;45;-29;-2,25;-1,25;NED;MF;33;1992;12,9;3;0;0;29;17;4;22;8;15;0;;;;;;;;;;;;;;;;;;;;;;;
Timo Jansink;Heracles Almelo;2526;NED-Eredivisie;NED;GK;22;2003;15;15;1350;15,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;GK;22;2003;15,0;0;0;0;;0,0;0,0;;;0;0;NED;GK;22;2003;15;1350;90;44,1;15,0;15;90;15;0;;19;0,73;22;38;-16;-1,07;0,72;NED;GK;22;2003;15,0;0;0;0;0;2;0;0;0;0;0;NED;GK;22;2003;15;15;1350;15,0;38;2,53;92;54;58,7;3;2;10;0;0,0;5;4;1;0;20,0
Tristan van Gilst;Heracles Almelo;2526;NED-Eredivisie;NED;MF;22;2003;28;13;1262;14,0;2;0;2;2;0;0;3;0;0,14;0,0;0,14;0,14;0,14;NED;MF;22;2003;14,0;2;19;7;36,8;1,35;0,5;0,11;0,29;0;0;NED;MF;22;2003;28;1262;45;41,2;14,0;13;72;4;15;21;2;0,46;9;33;-24;-1,71;-0,41;NED;MF;22;2003;14,0;3;0;0;9;14;0;15;10;7;0;;;;;;;;;;;;;;;;;;;;;;;
Walid Ould-Chikh;Heracles Almelo;2526;NED-Eredivisie;MAR;MF;25;1999;24;17;1490;16,6;1;4;5;1;0;0;3;0;0,06;0,24;0,3;0,06;0,3;MAR;MF;25;1999;16,6;1;15;4;26,7;0,91;0,24;0,07;0,25;0;0;MAR;MF;25;1999;24;1490;62;48,7;16,6;17;77;6;7;25;4;0,58;24;39;-15;-0,91;1,1;MAR;MF;25;1999;16,6;3;0;0;21;42;1;66;15;29;0;;;;;;;;;;;;;;;;;;;;;;;
Yvandro Borges Sanches;Heracles Almelo;2526;NED-Eredivisie;LUX;MF,FW;21;2004;11;5;518;5,8;2;0;2;2;0;0;0;0;0,35;0,0;0,35;0,35;0,35;LUX;MF,FW;21;2004;5,8;2;6;4;66,7;1,04;0,69;0,33;0,5;0;0;LUX;MF,FW;21;2004;11;518;47;16,9;5,8;5;74;1;6;25;9;0,64;8;18;-10;-1,74;-0,32;LUX;MF,FW;21;2004;5,8;0;0;0;2;3;0;9;0;8;0;;;;;;;;;;;;;;;;;;;;;;;
Amine Salama;NAC Breda;2526;NED-Eredivisie;FRA;FW;25;2000;8;4;330;3,7;0;1;1;0;0;0;0;0;0,0;0,27;0,27;0,0;0,27;FRA;FW;25;2000;3,7;0;7;2;28,6;1,91;0,55;0,0;0,0;0;0;FRA;FW;25;2000;8;330;41;10,8;3,7;4;57;0;4;25;4;1,0;3;6;-3;-0,82;-0,16;FRA;FW;25;2000;3,7;0;0;0;2;0;0;6;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
André Ayew;NAC Breda;2526;NED-Eredivisie;GHA;FW;35;1989;17;8;886;9,8;1;0;1;1;0;0;1;0;0,1;0,0;0,1;0,1;0,1;GHA;FW;35;1989;9,8;1;25;8;32,0;2,54;0,81;0,04;0,13;0;0;GHA;FW;35;1989;17;886;52;29,0;9,8;8;82;4;9;26;0;0,94;11;13;-2;-0,2;0,67;GHA;FW;35;1989;9,8;1;0;0;5;22;4;8;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Boy Kemper;NAC Breda;2526;NED-Eredivisie;NED;DF;26;1999;32;32;2818;31,3;5;3;8;4;1;1;3;0;0,16;0,1;0,26;0,13;0,22;NED;DF;26;1999;31,3;5;30;13;43,3;0,96;0,42;0,17;0,38;1;1;NED;DF;26;1999;32;2818;88;92,1;31,3;32;88;29;0;;1;0,88;30;53;-23;-0,73;-0,73;NED;DF;26;1999;31,3;3;0;0;39;40;2;120;26;31;0;;;;;;;;;;;;;;;;;;;;;;;
Boyd Lucassen;NAC Breda;2526;NED-Eredivisie;NED;DF,MF;27;1998;20;13;1104;12,3;1;0;1;1;0;0;0;0;0,08;0,0;0,08;0,08;0,08;NED;DF,MF;27;1998;12,3;1;5;2;40,0;0,41;0,16;0,2;0,5;0;0;NED;DF,MF;27;1998;20;1104;55;36,1;12,3;13;73;1;7;22;10;0,85;13;26;-13;-1,06;-0,6;NED;DF,MF;27;1998;12,3;0;0;0;9;13;1;28;10;15;0;;;;;;;;;;;;;;;;;;;;;;;
Brahim Ghalidi;NAC Breda;2526;NED-Eredivisie;BEL;MF;20;2005;10;1;274;3,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BEL;MF;20;2005;3,0;0;5;0;0,0;1,64;0,0;0,0;;0;0;BEL;MF;20;2005;10;274;27;9,0;3,0;1;67;0;9;23;17;0,6;2;7;-5;-1,64;-1,06;BEL;MF;20;2005;3,0;1;0;0;1;12;0;29;3;0;0;;;;;;;;;;;;;;;;;;;;;;;
Casper Staring;NAC Breda;2526;NED-Eredivisie;NED;MF;24;2001;2;0;36;0,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;MF;24;2001;0,4;0;0;0;;0,0;0,0;;;0;0;NED;MF;24;2001;2;36;18;1,2;0,4;0;;0;2;18;18;2,0;0;1;-1;-2,5;-1,85;NED;MF;24;2001;0,4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Charles-Andréas Brym;NAC Breda;2526;NED-Eredivisie;CAN;MF,FW;26;1998;24;17;1500;16,7;2;4;6;2;0;1;4;0;0,12;0,24;0,36;0,12;0,36;CAN;MF,FW;26;1998;16,7;2;43;13;30,2;2,58;0,78;0,05;0,15;0;1;CAN;MF,FW;26;1998;24;1500;63;49,0;16,7;17;77;5;7;27;6;0,63;21;32;-11;-0,66;0,03;CAN;MF,FW;26;1998;16,7;4;0;0;22;40;5;44;11;7;0;;;;;;;;;;;;;;;;;;;;;;;
Cherrion Valerius;NAC Breda;2526;NED-Eredivisie;CUW;DF,MF;19;2005;28;20;1833;20,4;0;2;2;0;0;0;5;0;0,0;0,1;0,1;0,0;0,1;CUW;DF,MF;19;2005;20,4;0;17;2;11,8;0,83;0,1;0,0;0,0;0;0;CUW;DF,MF;19;2005;28;1833;65;59,9;20,4;20;81;12;8;26;5;0,96;23;31;-8;-0,39;0,71;CUW;DF,MF;19;2005;20,4;5;0;0;17;27;0;43;25;28;0;;;;;;;;;;;;;;;;;;;;;;;
Christian Chiza;NAC Breda;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;DF;17;2007;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clint Leemans;NAC Breda;2526;NED-Eredivisie;NED;DF,MF;29;1995;31;15;1368;15,2;1;0;1;0;1;1;4;0;0,07;0,0;0,07;0,0;0,0;NED;DF,MF;29;1995;15,2;1;25;9;36,0;1,64;0,59;0,04;0,11;1;1;NED;DF,MF;29;1995;31;1368;44;44,7;15,2;15;78;8;16;12;3;0,71;15;26;-11;-0,72;-0,09;NED;DF,MF;29;1995;15,2;4;0;0;11;5;1;119;19;11;0;;;;;;;;;;;;;;;;;;;;;;;
Daan van Reeuwijk;NAC Breda;2526;NED-Eredivisie;;DF;;;1;0;41;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;;DF;;;0,5;0;2;0;0,0;4,39;0,0;0,0;;0;0;;DF;;;1;41;41;1,3;0,5;0;;0;1;41;5;0,0;0;0;0;0,0;0,69;;DF;;;0,5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Bielica;NAC Breda;2526;NED-Eredivisie;POL;GK;26;1999;33;33;2970;33,0;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;POL;GK;26;1999;33,0;0;0;0;;0,0;0,0;;;0;0;POL;GK;26;1999;33;2970;90;97,1;33,0;33;90;33;0;;1;0,85;32;55;-23;-0,7;-0,7;POL;GK;26;1999;33,0;3;0;0;0;7;0;0;1;0;0;POL;GK;26;1999;33;33;2970;33,0;55;1,67;173;117;68,2;6;10;17;6;18,2;3;3;0;0;0,0
Denis Odoi;NAC Breda;2526;NED-Eredivisie;GHA;DF;37;1988;19;17;1512;16,8;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;GHA;DF;37;1988;16,8;0;10;0;0,0;0,6;0,0;0,0;;0;0;GHA;DF;37;1988;19;1512;80;49,4;16,8;17;85;13;2;37;0;0,84;13;26;-13;-0,77;-0,19;GHA;DF;37;1988;16,8;3;0;0;26;16;2;20;21;21;0;;;;;;;;;;;;;;;;;;;;;;;
Dion Versluis;NAC Breda;2526;NED-Eredivisie;NED;;22;2003;6;0;25;0,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;;22;2003;0,3;0;1;0;0,0;3,6;0,0;0,0;;0;0;NED;;22;2003;6;25;4;0,8;0,3;0;;0;6;4;6;0,17;1;0;1;3,6;4,31;NED;;22;2003;0,3;0;0;0;0;0;1;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Enes Mahmutovic;NAC Breda;2526;NED-Eredivisie;LUX;DF;28;1997;15;7;738;8,2;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;LUX;DF;28;1997;8,2;0;10;1;10,0;1,22;0,12;0,0;0,0;0;0;LUX;DF;28;1997;15;738;49;24,1;8,2;7;85;5;8;18;15;1,33;6;14;-8;-0,98;-0,39;LUX;DF;28;1997;8,2;2;0;0;12;9;0;0;6;6;0;;;;;;;;;;;;;;;;;;;;;;;
Fredrik Oldrup Jensen;NAC Breda;2526;NED-Eredivisie;NOR;DF,MF;32;1993;11;9;751;8,3;0;1;1;0;0;0;0;1;0,0;0,12;0,12;0,0;0,12;NOR;DF,MF;32;1993;8,3;0;7;4;57,1;0,84;0,48;0,0;0,0;0;0;NOR;DF,MF;32;1993;11;751;68;24,5;8,3;9;78;4;2;24;9;0,82;6;16;-10;-1,2;-0,69;NOR;DF,MF;32;1993;8,3;0;1;0;6;8;1;0;10;8;0;;;;;;;;;;;;;;;;;;;;;;;
Jayden Candelaria;NAC Breda;2526;NED-Eredivisie;CUW;MF;21;2004;8;1;161;1,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;CUW;MF;21;2004;1,8;0;2;1;50,0;1,12;0,56;0,0;0,0;0;0;CUW;MF;21;2004;8;161;20;5,3;1,8;1;31;0;7;19;17;1,13;5;5;0;0,0;0,71;CUW;MF;21;2004;1,8;0;0;0;1;3;0;6;2;1;0;;;;;;;;;;;;;;;;;;;;;;;
Jemuel Erat;NAC Breda;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;DF;17;2007;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juho Talvitie;NAC Breda;2526;NED-Eredivisie;FIN;MF,FW;20;2005;27;15;1395;15,5;3;2;5;3;0;0;0;0;0,19;0,13;0,32;0,19;0,32;FIN;MF,FW;20;2005;15,5;3;29;11;37,9;1,87;0,71;0,1;0,27;0;0;FIN;MF,FW;20;2005;27;1395;52;45,6;15,5;15;74;3;12;24;7;0,7;15;25;-10;-0,65;0,06;FIN;MF,FW;20;2005;15,5;0;0;0;15;22;0;91;8;18;0;;;;;;;;;;;;;;;;;;;;;;;
Kamal Sowah;NAC Breda;2526;NED-Eredivisie;GHA;MF;25;2000;33;32;2779;30,9;1;1;2;1;0;0;3;0;0,03;0,03;0,06;0,03;0,06;GHA;MF;25;2000;30,9;1;36;9;25,0;1,17;0,29;0,03;0,11;0;0;GHA;MF;25;2000;33;2779;84;90,8;30,9;32;86;21;1;35;1;0,88;29;51;-22;-0,71;-0,39;GHA;MF;25;2000;30,9;3;0;0;35;21;8;55;31;28;0;;;;;;;;;;;;;;;;;;;;;;;
Kostas Lamprou;NAC Breda;2526;NED-Eredivisie;GRE;GK;33;1991;1;1;90;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GRE;GK;33;1991;1,0;0;0;0;;0,0;0,0;;;0;0;GRE;GK;33;1991;1;90;90;2,9;1,0;1;90;1;0;;32;1,0;3;3;0;0,0;0,7;GRE;GK;33;1991;1,0;0;0;0;0;0;0;0;0;0;0;GRE;GK;33;1991;1;1;90;1,0;3;3,0;5;2;40,0;0;1;0;0;0,0;0;0;0;0;
Lars Mol;NAC Breda;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;MF;20;2004;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leo Greiml;NAC Breda;2526;NED-Eredivisie;AUT;DF;24;2001;14;14;1130;12,6;1;0;1;1;0;0;2;1;0,08;0,0;0,08;0,08;0,08;AUT;DF;24;2001;12,6;1;11;7;63,6;0,88;0,56;0,09;0,14;0;0;AUT;DF;24;2001;14;1130;81;36,9;12,6;14;81;9;0;;1;0,93;20;24;-4;-0,32;0,57;AUT;DF;24;2001;12,6;2;1;0;24;14;0;1;12;23;0;;;;;;;;;;;;;;;;;;;;;;;
Lewis Holtby;NAC Breda;2526;NED-Eredivisie;GER;MF,FW;34;1990;30;25;1927;21,4;1;5;6;1;0;0;2;1;0,05;0,23;0,28;0,05;0,28;GER;MF,FW;34;1990;21,4;1;30;5;16,7;1,4;0,23;0,03;0,2;0;0;GER;MF,FW;34;1990;30;1927;64;63,0;21,4;25;73;4;5;21;1;0,97;26;31;-5;-0,23;1,2;GER;MF,FW;34;1990;21,4;2;1;0;19;18;3;75;8;32;0;;;;;;;;;;;;;;;;;;;;;;;
Max Balard;NAC Breda;2526;NED-Eredivisie;AUS;MF;24;2000;32;32;2725;30,3;0;1;1;0;0;0;5;1;0,0;0,03;0,03;0,0;0,03;AUS;MF;24;2000;30,3;0;16;1;6,3;0,53;0,03;0,0;0,0;0;0;AUS;MF;24;2000;32;2725;85;89,1;30,3;32;85;20;0;;1;0,88;30;52;-22;-0,73;-0,46;AUS;MF;24;2000;30,3;5;1;1;33;37;0;3;28;28;0;;;;;;;;;;;;;;;;;;;;;;;
Mohamed Nassoh;NAC Breda;2526;NED-Eredivisie;NED;MF;22;2003;28;20;1820;20,2;5;1;6;5;0;0;4;1;0,25;0,05;0,3;0,25;0,3;NED;MF;22;2003;20,2;5;43;15;34,9;2,13;0,74;0,12;0,33;0;0;NED;MF;22;2003;28;1820;65;59,5;20,2;20;78;7;8;33;3;0,64;18;36;-18;-0,89;-0,53;NED;MF;22;2003;20,2;4;1;0;18;25;3;65;9;24;0;;;;;;;;;;;;;;;;;;;;;;;
Moussa Soumano;NAC Breda;2526;NED-Eredivisie;FRA;FW,MF;20;2005;16;9;794;8,8;5;0;5;5;0;0;0;0;0,57;0,0;0,57;0,57;0,57;FRA;FW,MF;20;2005;8,8;5;42;16;38,1;4,76;1,81;0,12;0,31;0;0;FRA;FW,MF;20;2005;16;794;50;25,9;8,8;9;75;3;7;17;0;0,75;12;16;-4;-0,45;0,3;FRA;FW,MF;20;2005;8,8;0;0;0;11;13;7;3;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Mylan Brouwers;NAC Breda;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;DF;15;2009;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pepijn Reulen;NAC Breda;2526;NED-Eredivisie;NED;FW;17;2008;16;2;315;3,5;1;0;1;1;0;0;1;0;0,29;0,0;0,29;0,29;0,29;NED;FW;17;2008;3,5;1;6;3;50,0;1,71;0,86;0,17;0,33;0;0;NED;FW;17;2008;16;315;20;10,3;3,5;2;50;0;14;15;14;0,88;3;6;-3;-0,86;-0,2;NED;FW;17;2008;3,5;1;0;0;6;0;3;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Raul Paula;NAC Breda;2526;NED-Eredivisie;GER;MF,FW;21;2004;21;7;713;7,9;2;2;4;2;0;0;1;0;0,25;0,25;0,5;0,25;0,5;GER;MF,FW;21;2004;7,9;2;23;6;26,1;2,9;0,76;0,09;0,33;0;0;GER;MF,FW;21;2004;21;713;34;23,3;7,9;7;69;2;14;16;10;0,57;7;13;-6;-0,76;-0,11;GER;MF,FW;21;2004;7,9;1;0;0;10;21;0;28;2;4;0;;;;;;;;;;;;;;;;;;;;;;;
Rio Hillen;NAC Breda;2526;NED-Eredivisie;NED;DF;22;2003;26;24;2001;22,2;0;1;1;0;0;0;9;1;0,0;0,04;0,04;0,0;0,04;NED;DF;22;2003;22,2;0;19;6;31,6;0,85;0,27;0,0;0,0;0;0;NED;DF;22;2003;26;2001;77;65,4;22,2;24;81;18;2;32;5;0,81;23;35;-12;-0,54;0,4;NED;DF;22;2003;22,2;9;1;0;28;18;0;8;27;31;0;;;;;;;;;;;;;;;;;;;;;;;
Roy Kortsmit;NAC Breda;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NED;GK;32;1992;0;;;;;0;;0;0;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sydney van Hooijdonk;NAC Breda;2526;NED-Eredivisie;NED;FW;25;2000;18;15;1194;13,3;5;0;5;3;2;2;1;1;0,38;0,0;0,38;0,23;0,23;NED;FW;25;2000;13,3;5;37;10;27,0;2,79;0,75;0,14;0,5;2;2;NED;FW;25;2000;18;1194;66;39,0;13,3;15;76;6;3;18;1;0,72;14;22;-8;-0,6;0,12;NED;FW;25;2000;13,3;1;1;0;17;27;6;7;1;8;0;;;;;;;;;;;;;;;;;;;;;;;
Terence Kongolo;NAC Breda;2526;NED-Eredivisie;NED;DF;31;1994;5;1;185;2,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;DF;31;1994;2,1;0;0;0;;0,0;0,0;;;0;0;NED;DF;31;1994;5;185;37;6,0;2,1;1;90;1;4;24;6;1,0;3;6;-3;-1,46;-0,83;NED;DF;31;1994;2,1;0;0;0;1;3;0;0;2;4;1;;;;;;;;;;;;;;;;;;;;;;;
Thomas Goos;NAC Breda;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GK;;;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ahmetcan Kaplan;NEC Nijmegen;2526;NED-Eredivisie;TUR;DF;22;2003;25;23;2044;22,7;1;0;1;1;0;0;10;0;0,04;0,0;0,04;0,04;0,04;TUR;DF;22;2003;22,7;1;20;8;40,0;0,88;0,35;0,05;0,13;0;0;TUR;DF;22;2003;25;2044;82;66,8;22,7;23;86;19;2;34;0;1,76;51;42;9;0,4;-0,93;TUR;DF;22;2003;22,7;10;0;0;36;43;2;11;26;34;0;;;;;;;;;;;;;;;;;;;;;;;
Argyris Darelas;NEC Nijmegen;2526;NED-Eredivisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GRE;MF;21;2003;0;;;;;0;;0;0;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basar Onal;NEC Nijmegen;2526;NED-Eredivisie;TUR;MF;21;2004;29;25;2056;22,8;7;7;14;6;1;1;4;0;0,31;0,31;0,61;0,26;0,57;TUR;MF;21;2004;22,8;7;48;20;41,7;2,1;0,88;0,15;0,35;1;1;TUR;MF;21;2004;29;2056;71;67,2;22,8;25;77;7;4;34;1;1,93;60;36;24;1,05;1,05;TUR;MF;21;2004;22,8;4;0;0;20;29;9;131;12;13;0;;;;;;;;;;;;;;;;;;;;;;;
Bram Nuytinck;NEC Nijmegen;2526;NED-Eredivisie;NED;DF;35;1990;7;3;254;2,8;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;NED;DF;35;1990;2,8;0;1;1;100,0;0,35;0,35;0,0;0,0;0;0;NED;DF;35;1990;7;254;36;8,3;2,8;3;63;0;4;16;6;1,71;3;5;-2;-0,71;-1,54;NED;DF;35;1990;2,8;1;0;0;5;4;0;2;4;1;0;;;;;;;;;;;;;;;;;;;;;;;
Brayann Pereira;NEC Nijmegen;2526;NED-Eredivisie;FRA;DF,MF;22;2003;24;13;1169;13,0;0;1;1;0;0;0;1;0;0,0;0,08;0,08;0,0;0,08;FRA;DF,MF;22;2003;13,0;0;6;1;16,7;0,46;0,08;0,0;0,0;0;0;FRA;DF,MF;22;2003;24;1169;49;38,2;13,0;13;75;7;11;17;6;1,88;31;20;11;0,85;0,23;FRA;DF,MF;22;2003;13,0;1;0;0;21;30;1;28;12;26;0;;;;;;;;;;;;;;;;;;;;;;;
Bryan Linssen;NEC Nijmegen;2526;NED-Eredivisie;NED;FW,MF;34;1990;32;31;2224;24,7;12;7;19;12;0;0;6;0;0,49;0,28;0,77;0,49;0,77;NED;FW,MF;34;1990;24,7;12;72;33;45,8;2,91;1,34;0,17;0,36;0;0;NED;FW,MF;34;1990;32;2224;70;72,7;24,7;31;71;2;1;23;1;1,75;52;38;14;0,57;-0,51;NED;FW,MF;34;1990;24,7;6;0;0;35;13;11;25;9;20;0;;;;;;;;;;;;;;;;;;;;;;;
Calvin Verdonk;NEC Nijmegen;2526;NED-Eredivisie;IDN;DF;28;1997;4;4;360;4,0;0;1;1;0;0;0;0;0;0,0;0,25;0,25;0,0;0,25;IDN;DF;28;1997;4,0;0;2;0;0,0;0,5;0,0;0,0;;0;0;IDN;DF;28;1997;4;360;90;11,8;4,0;4;90;4;0;;0;2,25;14;4;10;2,5;2,03;IDN;DF;28;1997;4,0;0;0;0;3;0;0;2;4;10;0;;;;;;;;;;;;;;;;;;;;;;;
Danilo;NEC Nijmegen;2526;NED-Eredivisie;BRA;FW;26;1999;11;1;282;3,1;1;1;2;1;0;0;0;0;0,32;0,32;0,64;0,32;0,64;BRA;FW;26;1999;3,1;1;12;5;41,7;3,83;1,6;0,08;0,2;0;0;BRA;FW;26;1999;11;282;26;9,2;3,1;1;78;0;10;20;1;1,27;5;3;2;0,64;-0,07;BRA;FW;26;1999;3,1;0;0;0;1;3;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Darko Nejašmić;NEC Nijmegen;2526;NED-Eredivisie;CRO;MF;26;1999;29;26;2311;25,7;4;1;5;4;0;0;3;0;0,16;0,04;0,19;0,16;0,19;CRO;MF;26;1999;25,7;4;27;12;44,4;1,05;0,47;0,15;0,33;0;0;CRO;MF;26;1999;29;2311;80;75,5;25,7;26;86;23;3;23;0;1,62;55;38;17;0,66;-0,18;CRO;MF;26;1999;25,7;3;0;0;24;24;0;16;28;44;0;;;;;;;;;;;;;;;;;;;;;;;
