player,team,position,position_group,age,minutes,PC1,PC2,PC3,observed_features,imputed_features,distance_per90,sprints_per90,intensive_runs_per90,duels_won_per90,aerial_duels_won_per90,tackles_won_per90,interceptions_per90,fouls_committed_per90,fouls_drawn_per90,crosses_per90,top_speed_kmh
Carney Chukwuemeka,Dortmund,"MF,FW",MF,21.0,919.0,1.4922718241700246,1.0589105093806035,-1.0100034171323726,11,0,12.035908596300326,17.921653971708377,74.72252448313384,14.200217627856366,0.4896626768226333,1.4689880304679,0.5875952121871599,1.0772578890097932,1.4689880304679,0.09793253536452666,33.76
Daniel Svensson,Dortmund,MF,MF,23.0,2454.0,1.6893557929320593,-1.8285497557864854,0.6420693576601286,11,0,12.539119804400977,21.34474327628362,98.58190709046455,7.114914425427873,0.9535452322738386,0.9535452322738386,0.7334963325183375,1.0268948655256724,0.8068459657701712,4.7310513447432765,33.12
Emre Can,Dortmund,DF,DF,31.0,621.0,-0.21876430181383838,2.7544400456243237,0.6292797227476506,11,0,10.130434782608697,11.304347826086957,45.36231884057971,10.869565217391305,3.3333333333333335,1.1594202898550725,1.8840579710144927,1.4492753623188406,1.4492753623188406,0.2898550724637681,33.57
Felix Nmecha,Dortmund,MF,MF,24.0,2176.0,0.714517301377085,0.27023444137338476,0.32537406863260754,11,0,11.444393382352942,16.709558823529413,71.71875,9.802389705882353,1.1167279411764706,0.9512867647058824,1.0340073529411764,1.1580882352941178,0.9099264705882353,0.28952205882352944,34.86
Fábio Silva,Dortmund,"FW,MF",FW,23.0,817.0,1.4537863054582993,-0.3918921546555629,-1.890804347242383,11,0,11.83108935128519,24.01468788249694,85.04283965728274,9.804161566707466,1.5422276621787026,0.22031823745410037,0.22031823745410037,2.0930232558139537,1.1015911872705018,1.3219094247246022,33.82
Gregor Kobel,Dortmund,GK,GK,27.0,3060.0,-6.188045043059211,-0.7222824191133768,-1.2106184261116457,9,2,5.661764705882353,0.4411764705882353,3.2058823529411766,,,0.0,0.0,0.0,0.14705882352941177,0.0,28.73
Jobe Bellingham,Dortmund,MF,MF,19.0,1786.0,0.4522833131360205,1.6911005326426525,1.2192764744407403,11,0,11.71612541993281,14.210526315789474,71.15341545352743,11.842105263157896,1.4613661814109742,1.1590145576707727,2.0660694288913772,0.7558790593505039,1.007838745800672,0.251959686450168,33.06
Julian Brandt,Dortmund,"MF,FW",MF,29.0,1606.0,-0.46600180567876964,-1.919476367529388,0.13491124733504,11,0,11.62266500622665,17.372353673723538,79.46450809464508,6.948941469489415,1.0087173100871731,0.44831880448318806,0.28019925280199254,0.44831880448318806,0.28019925280199254,1.4009962640099627,33.2
Julian Ryerson,Dortmund,MF,MF,27.0,2266.0,1.1413533395195905,-2.886356623415172,0.42870397342518335,11,0,11.450573698146513,15.132391879964695,70.57811120917917,8.221535745807591,0.4766107678729038,0.8340688437775816,0.4766107678729038,1.0326566637246248,0.8340688437775816,9.929390997352163,33.33
Karim Adeyemi,Dortmund,"MF,FW",MF,23.0,1195.0,2.2549871811495055,-0.9159951533512479,-1.5804507896675657,11,0,11.108786610878662,30.728033472803347,87.36401673640168,8.96234309623431,0.7531380753138075,0.301255230125523,0.602510460251046,1.5815899581589958,1.8828451882845187,0.8284518828451883,35.78
Luca Reggiani,Dortmund,DF,DF,17.0,511.0,-0.47862909965094347,0.31893371856529174,0.8337223661827149,11,0,11.166340508806263,14.970645792563602,63.05283757338552,8.63013698630137,2.289628180039139,1.761252446183953,0.3522504892367906,0.7045009784735812,0.3522504892367906,0.1761252446183953,32.4
Marcel Sabitzer,Dortmund,MF,MF,31.0,1817.0,0.3172001072422551,-0.8080172257863394,0.8826394681549875,11,0,11.511282333516785,15.057787561915244,75.53659878921299,7.033571821684094,0.9411117226197028,0.9411117226197028,0.9906439185470556,0.9906439185470556,0.8420473307649973,1.8326912493120529,33.49
Maximilian Beier,Dortmund,"MF,FW",MF,22.0,2026.0,1.8728490636371793,-0.8516133307249991,-0.6074121583733996,11,0,11.856367226061202,25.2319842053307,89.15597235932873,9.195459032576505,0.932872655478776,0.7107601184600197,0.4886475814412636,1.3770977295162883,1.0661401776900297,1.2438302073050345,35.43
Nico Schlotterbeck,Dortmund,DF,DF,25.0,2520.0,-0.3157552282321698,1.2898745771260178,0.43558560776300337,11,0,10.45357142857143,9.25,46.67857142857143,10.464285714285714,2.7142857142857144,1.3571428571428572,0.8571428571428571,1.0714285714285714,0.9642857142857143,1.1071428571428572,34.8
Niklas Süle,Dortmund,DF,DF,29.0,486.0,-1.280639187571251,-0.19527023694345017,1.3229649369187406,11,0,10.314814814814815,12.222222222222221,47.407407407407405,6.296296296296297,1.2962962962962963,0.9259259259259259,1.1111111111111112,1.4814814814814814,0.18518518518518517,1.1111111111111112,31.88
Pascal Groß,Dortmund,MF,MF,34.0,613.0,0.08820236346595724,-0.8365792750937636,0.2756159305060452,11,0,12.611745513866234,9.102773246329527,80.30995106035888,8.368678629690049,0.2936378466557912,0.8809135399673735,0.734094616639478,1.468189233278956,0.5872756933115824,3.3768352365415986,30.47
Ramy Bensebaini,Dortmund,DF,DF,30.0,1530.0,-0.3782723522434966,1.4643823540796082,-0.1269413955901375,11,0,10.276470588235293,10.705882352941176,51.88235294117647,9.941176470588236,2.588235294117647,0.8235294117647058,1.0588235294117647,1.8235294117647058,0.9411764705882353,0.6470588235294118,33.61
Serhou Guirassy,Dortmund,FW,FW,29.0,2337.0,-0.7183928688153846,0.3342999226408166,-2.35021383352144,11,0,10.336328626444157,16.21309370988447,63.928112965340176,9.088575096277278,3.465982028241335,0.038510911424903725,0.0,1.4249037227214378,1.386392811296534,0.1540436456996149,32.82
Waldemar Anton,Dortmund,DF,DF,29.0,2880.0,-0.20913488848055417,1.0229560502882626,0.9245671681347518,11,0,11.303125,15.3125,68.125,9.3125,3.0,1.3125,1.03125,0.8125,0.5,0.375,32.9
Yan Couto,Dortmund,MF,MF,23.0,997.0,1.0321622620726618,-1.1120584082167395,0.5404661814544737,11,0,11.031093279839519,17.422266800401204,66.98094282848545,7.94383149448345,0.2708124373119358,1.3540621865596791,0.8124373119358074,1.5346038114343028,1.1735205616850553,4.874623871614845,32.44
Ansgar Knauff,Frankfurt,"MF,FW",MF,23.0,1326.0,2.02238097393684,-1.3334685301564575,-0.18561864521234062,11,0,11.104072398190045,27.081447963800905,88.30316742081448,8.144796380090497,0.746606334841629,0.6787330316742082,0.6108597285067874,1.7647058823529411,0.8144796380090498,2.6470588235294117,35.65
Arnaud Kalimuendo,Frankfurt,"FW,MF",FW,23.0,1417.0,-0.05423357825176349,-1.928567250538529,-1.0342221713792294,11,0,10.18136908962597,22.42060691601976,75.64573041637261,7.748764996471419,0.6351446718419196,0.25405786873676783,0.19054340155257588,0.5716302046577276,1.1432604093154553,0.9527170077628794,34.2
Arthur Theate,Frankfurt,DF,DF,25.0,2141.0,-1.188752641710058,0.4577422491279701,1.3328287778440744,11,0,10.387202241943017,12.989257356375525,50.73797290985521,7.986921999065857,2.2279308734236336,0.8827650630546474,1.4292386735170481,0.6305464736104625,0.5464736104624007,0.5464736104624007,32.99
Aurèle Amenda,Frankfurt,DF,DF,22.0,1678.0,-0.7149616242787644,2.4016076270177926,0.3036127455627174,11,0,10.668057210965435,12.336114421930871,53.04529201430274,11.209773539928486,4.290822407628129,0.6436233611442194,1.5554231227651967,1.1799761620977354,0.6972586412395709,0.3218116805721097,33.51
Ayoube Amaimouni,Frankfurt,"MF,FW",MF,20.0,586.0,0.7732502537115298,-0.9999144774872292,-0.9485575302784133,5,6,,,,,,0.7679180887372014,0.30716723549488056,1.2286689419795223,1.5358361774744027,4.607508532423208,
Can Uzun,Frankfurt,MF,MF,19.0,1156.0,0.7359380534571461,-0.34046304011365724,-1.6599923034174842,11,0,12.207612456747407,9.887543252595156,67.26643598615917,10.666089965397925,0.4671280276816609,0.7006920415224913,0.23356401384083045,1.1678200692041523,2.0242214532871974,1.8685121107266436,33.85
Ellyes Skhiri,Frankfurt,"MF,DF",MF,30.0,1444.0,-0.3826381353784634,0.5391562237870798,0.582389429491911,11,0,12.658587257617729,11.966759002770083,72.61080332409972,9.598337950138504,1.371191135734072,0.4986149584487535,1.5581717451523547,0.685595567867036,0.8102493074792244,0.18698060941828254,31.79
Fares Chaïbi,Frankfurt,MF,MF,22.0,1792.0,0.9237598106150294,-0.807266718303848,0.07851038780194314,11,0,12.003348214285714,16.975446428571427,74.28013392857143,9.994419642857142,1.5066964285714286,1.0546875,0.6529017857142857,0.703125,1.0546875,4.5703125,33.26
Hugo Larsson,Frankfurt,MF,MF,21.0,1812.0,-1.8386218799235257,-0.9947323942855412,1.7238389260273017,11,0,12.014900662251655,8.443708609271523,58.062913907284766,5.811258278145695,0.695364238410596,0.4470198675496689,1.3410596026490067,0.347682119205298,0.09933774834437085,0.4470198675496689,31.53
Jean Mattéo Bahoya,Frankfurt,"MF,FW",MF,20.0,1331.0,1.806534122452103,-0.38793658835504413,-0.5242992386305866,11,0,11.231404958677686,22.584522915101427,74.44778362133734,11.900826446280991,0.473328324567994,0.946656649135988,0.8114199849737039,0.879038317054846,1.487603305785124,2.231404958677686,36.04
Jonathan Burkardt,Frankfurt,FW,FW,25.0,1336.0,-0.22369283479761176,-1.3083297756003553,-1.076176400397176,11,0,11.047904191616766,17.312874251497007,72.48502994011976,7.81437125748503,1.279940119760479,0.2694610778443114,0.06736526946107785,0.8083832335329342,1.0104790419161678,0.33682634730538924,34.38
Kauã Santos,Frankfurt,GK,GK,22.0,1084.0,-5.917869171804732,-0.7518847276163863,-1.0884261620685334,9,2,5.047970479704797,0.33210332103321033,3.0719557195571956,,,0.08302583025830258,0.0,0.0,0.24907749077490776,0.0,30.37
Mahmoud Dahoud,Frankfurt,"MF,FW",MF,29.0,716.0,0.2973855295115495,0.5686150738939583,0.8787670464421008,11,0,12.77094972067039,10.684357541899441,78.56145251396649,8.798882681564246,0.7541899441340782,1.005586592178771,1.2569832402234637,2.011173184357542,0.25139664804469275,1.005586592178771,31.06
Mario Götze,Frankfurt,MF,MF,33.0,886.0,0.603193144368021,-1.337391076035537,-0.47135205769559,11,0,13.439051918735894,13.205417607223476,96.2979683972912,7.821670428893905,0.20316027088036118,0.8126410835214447,0.40632054176072235,0.9142212189616253,1.2189616252821671,2.234762979683973,30.38
Michael Zetterer,Frankfurt,GK,GK,30.0,1976.0,-6.039933891316439,-0.6738196529510174,-1.2024682152617479,9,2,5.483805668016195,0.6376518218623481,4.9645748987854255,,,0.04554655870445344,0.04554655870445344,0.0,0.2732793522267207,0.0,29.0
Nathaniel Brown,Frankfurt,"MF,DF",MF,22.0,2656.0,1.2871838404462004,0.11369337783833244,1.046590686582376,11,0,10.98230421686747,16.16340361445783,63.975903614457835,10.267319277108435,0.5082831325301205,1.9314759036144578,0.8471385542168675,0.9149096385542169,1.118222891566265,1.5248493975903614,35.78
Nnamdi Collins,Frankfurt,DF,DF,21.0,1500.0,1.1558259377995737,2.0144527233869987,1.3994937299271633,11,0,10.404,15.0,59.4,11.82,1.38,2.28,1.44,1.32,1.14,0.24,34.83
Oscar Højlund,Frankfurt,MF,MF,20.0,1089.0,1.321504175035856,0.37899629694341735,0.16708905835586482,11,0,12.429752066115702,18.016528925619834,81.98347107438016,9.421487603305785,0.5785123966942148,1.4049586776859504,0.5785123966942148,2.231404958677686,0.4132231404958678,0.1652892561983471,32.74
Rasmus Kristensen,Frankfurt,"DF,MF",DF,28.0,1538.0,0.5355112603276071,1.6626619256178556,0.9611746946012043,11,0,10.187906371911573,16.79453836150845,62.73081924577373,11.527958387516255,2.6332899869960986,1.931079323797139,1.1118335500650196,1.4044213263979193,0.5851755526657998,1.931079323797139,32.94
Ritsu Doan,Frankfurt,MF,MF,27.0,2364.0,0.7647712906359827,-0.5550789611963316,-0.7185070957181747,11,0,11.16243654822335,15.723350253807107,73.3248730964467,11.345177664974619,0.8756345177664975,0.8756345177664975,0.6472081218274112,0.9898477157360406,1.33248730964467,4.225888324873097,32.74
Robin Koch,Frankfurt,DF,DF,29.0,2833.0,-1.3548191547208108,1.7020297212768702,1.21543133454303,11,0,10.769502294387575,9.879985880691846,42.4108718672785,8.89516413695729,3.653370984821744,0.8577479703494528,1.4931168372749735,0.984821743734557,0.41298976350158845,0.06353688669255206,33.33
Anthony Jung,Freiburg,DF,DF,33.0,526.0,-1.6290805396034427,0.15884623375717735,1.2755041719614846,11,0,11.446768060836504,11.12167300380228,60.57034220532319,5.988593155893536,2.3954372623574143,0.17110266159695817,1.7110266159695817,0.6844106463878327,0.5133079847908745,0.0,31.7
Christian Günter,Freiburg,DF,DF,32.0,1547.0,-0.2121097134026123,-2.788637210772184,1.3641829206453662,11,0,11.065287653522947,16.987718164188752,61.260504201680675,4.770523594053006,0.5235940530058177,0.6981254040077569,0.5817711700064642,0.5817711700064642,0.34906270200387846,4.246929541047188,34.54
Derry Scherhant,Freiburg,MF,MF,22.0,1301.0,2.1520273984542,-0.5205695604287424,-2.164668508523257,11,0,12.071483474250577,17.847809377401997,72.22136817832437,12.797847809377402,0.415065334358186,0.6225980015372791,0.48424289008455035,1.3143735588009224,2.4903920061491163,4.9807840122982325,34.21
Eren Dinkçi,Freiburg / Heidenheim,"MF,FW",MF,23.0,1379.0,-0.11022538290394153,-0.5986057390850652,0.6182726424274335,5,6,,,,,,1.1094996374184192,0.5873821609862219,0.7179115300942712,0.3263234227701233,2.0884699057287888,
Ifechukwu Ogbus,Freiburg,DF,DF,19.0,1177.0,-0.15596502773391044,0.08623884395700501,0.8047481090028026,5,6,,,,,,1.2234494477485132,0.994052676295667,0.3823279524214104,0.8411214953271028,0.22939677145284623,
Igor Matanović,Freiburg,FW,FW,22.0,1571.0,1.4311053385751988,2.8461300985058986,-2.2605397192322703,11,0,11.841502227880332,19.191597708465945,81.0630171865054,13.520050922978994,4.64035646085296,0.6301718650541057,0.5155951623169955,2.4061107574793126,1.2603437301082114,0.0,33.7
Jan-Niklas Beste,Freiburg,MF,MF,26.0,1704.0,1.2474173718939991,-0.6445786596118878,0.07698447024399949,5,6,,,,,,1.267605633802817,0.897887323943662,0.897887323943662,1.9014084507042253,5.598591549295775,
Johan Manzambi,Freiburg,MF,MF,19.0,2077.0,0.5479300207865891,1.6057678596220462,-2.2862122880613103,11,0,11.201251805488686,10.356283100625904,57.06788637457872,12.739528165623495,1.6899374097255657,0.6066441983630236,1.1699566682715454,0.9532980259990371,3.3798748194511314,1.516610495907559,32.26
Jordy Makengo,Freiburg,DF,DF,23.0,1178.0,0.47270215596197024,-0.9706374461319753,0.8220207579378009,11,0,11.116298811544992,21.086587436332767,72.27504244482174,7.869269949066214,1.298811544991511,0.7640067911714771,1.069609507640068,0.7640067911714771,0.6876061120543294,2.4448217317487266,34.13
Junior Adamu,Freiburg,FW,FW,24.0,446.0,1.299343930882421,3.569414014149253,-1.363616524842682,11,0,11.48206278026906,13.721973094170403,79.30493273542601,13.116591928251122,5.044843049327354,1.210762331838565,1.0089686098654709,2.0179372197309418,1.8161434977578474,0.40358744394618834,33.17
Lucas Höler,Freiburg,"FW,MF",FW,31.0,2037.0,0.014522232867957209,0.9726074050573301,-1.3967983842655656,11,0,11.597938144329897,14.447717231222386,72.1060382916053,10.206185567010309,3.1369661266568483,0.5301914580265096,0.48600883652430044,1.3254786450662739,1.3254786450662739,0.35346097201767307,32.63
Lukas Kübler,Freiburg,DF,DF,32.0,1587.0,0.31449627954635695,1.720020346201469,1.7435518482628467,11,0,11.39319470699433,13.667296786389414,53.3648393194707,10.264650283553875,2.892249527410208,1.4177693761814745,1.7580340264650283,1.1342155009451795,0.6238185255198487,1.7013232514177694,34.27
Matthias Ginter,Freiburg,DF,DF,31.0,2833.0,-2.735192275606183,0.5211020014203367,0.16997923839429643,11,0,10.267560889516414,5.781856689022238,35.42181433109778,7.306741969643488,3.748676314860572,0.44475820684786443,0.6989057536180727,0.5082950935404165,0.6036004235792446,0.4765266501941405,31.93
Max Rosenfelder,Freiburg,DF,DF,22.0,492.0,-0.5357173015836347,-0.19167222132094944,0.5299749681055189,11,0,10.536585365853659,15.548780487804878,54.8780487804878,8.963414634146341,1.2804878048780488,0.9146341463414634,0.9146341463414634,0.36585365853658536,0.9146341463414634,0.0,34.64
Maximilian Eggestein,Freiburg,MF,MF,28.0,3060.0,-1.1207235975830008,0.2913156978954719,0.8216698675618092,11,0,11.967647058823529,7.088235294117647,59.61764705882353,8.529411764705882,1.8529411764705883,1.0,0.9117647058823529,0.5294117647058824,0.5882352941176471,0.4117647058823529,32.18
Noah Atubolu,Freiburg,GK,GK,23.0,3060.0,-6.158963484446612,-0.6421839154816559,-1.2429868239736206,9,2,6.285294117647059,0.3235294117647059,4.588235294117647,,,0.0,0.029411764705882353,0.0,0.17647058823529413,0.0,27.92
Patrick Osterhage,Freiburg,MF,MF,25.0,1189.0,0.7660136082955612,-0.5806453193174705,0.3872956104602956,11,0,12.345668629100084,18.923465096719934,80.61396131202692,7.796467619848612,0.9840201850294366,0.5298570227081582,1.135407905803196,0.9840201850294366,0.9840201850294366,0.6812447434819175,34.12
Philipp Lienhart,Freiburg,DF,DF,29.0,1302.0,-1.0878963561266428,-0.32588791915374665,1.0092347155112862,11,0,11.14285714285714,13.202764976958525,57.78801843317972,6.84331797235023,2.2119815668202767,0.8986175115207373,0.8986175115207373,0.4838709677419355,0.5529953917050692,0.8986175115207373,32.61
Philipp Treu,Freiburg,"DF,MF",DF,24.0,2186.0,1.0963555868779826,-1.1297203360767536,-0.2832106377574454,11,0,12.203110704483072,19.18572735590119,77.23696248856359,7.493138151875572,0.8234217749313815,1.111619396157365,0.2881976212259835,0.8234217749313815,1.5233302836230558,1.3174748398902105,34.16
Vincenzo Grifo,Freiburg,MF,MF,32.0,1710.0,0.06901631123296616,-3.195925776959087,1.0014354134561012,11,0,12.094736842105263,16.31578947368421,80.3157894736842,4.631578947368421,0.3684210526315789,0.2631578947368421,0.8421052631578947,0.5263157894736842,0.631578947368421,5.842105263157895,32.45
Yuito Suzuki,Freiburg,MF,MF,23.0,1632.0,1.2360353556973833,-1.5407063549003357,0.12686092685947167,11,0,11.525735294117647,24.705882352941178,89.39338235294117,7.830882352941177,0.4963235294117647,0.6617647058823529,0.5514705882352942,1.1029411764705883,0.5514705882352942,1.1580882352941178,35.11
Fabio Chiarodia,Gladbach,DF,DF,20.0,674.0,-1.2416651554400195,0.4040213148585473,2.536557650449409,11,0,11.069732937685462,9.213649851632047,46.3353115727003,6.4094955489614245,1.0682492581602374,1.2017804154302671,1.7359050445103859,1.0682492581602374,0.13353115727002968,0.0,32.59
Florian Neuhaus,Gladbach,"MF,FW",MF,28.0,930.0,-1.0023934350736312,-0.470166135473416,0.12636200828522962,11,0,11.129032258064516,10.935483870967742,54.096774193548384,8.612903225806452,0.3870967741935484,0.6774193548387096,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8709677419354839,31.9
Franck Honorat,Gladbach,"MF,FW",MF,28.0,1977.0,0.981007353278483,-3.682286150664133,0.6970169275184992,11,0,10.966616084977238,26.494688922610017,82.89833080424886,5.735963581183611,0.5918057663125948,0.5918057663125948,0.2276176024279211,0.5462822458270106,0.2731411229135053,6.100151745068286,34.92
Gio Reyna,Gladbach,MF,MF,22.0,520.0,0.507178064832149,-0.07228669825696733,-0.4578125955187928,5,6,,,,,,1.0384615384615385,0.6923076923076923,0.8653846153846154,1.7307692307692308,1.5576923076923077,
Haris Tabaković,Gladbach,FW,FW,31.0,2382.0,-0.22142423689113286,1.1400211269315004,-1.9680129433537887,11,0,10.908060453400504,16.54911838790932,68.19899244332494,10.163727959697733,4.496221662468514,0.22670025188916876,0.0,1.81360201511335,0.7556675062972292,0.07556675062972293,33.9
Hugo Bolin,Gladbach,"MF,FW",MF,22.0,550.0,1.1599241053901883,-1.8645560297862718,-1.7641359683734033,11,0,12.33818181818182,19.963636363636365,95.23636363636363,9.49090909090909,0.4909090909090909,0.32727272727272727,0.16363636363636364,0.32727272727272727,1.9636363636363636,2.7818181818181817,33.12
Jens Castrop,Gladbach,MF,MF,22.0,1584.0,1.8018037524850188,1.327955560655034,-0.571942023748097,11,0,10.875,18.806818181818183,68.63636363636364,13.636363636363637,0.5681818181818182,1.5340909090909092,0.9659090909090909,1.7613636363636365,1.4772727272727273,1.1931818181818181,34.43
Joe Scally,Gladbach,"DF,MF",DF,22.0,2608.0,0.9489395819687397,-0.042642673826113094,-0.7387498222927508,11,0,11.346625766871165,17.358128834355828,66.84432515337423,9.593558282208589,1.414877300613497,0.9317484662576687,0.6211656441717791,1.1388036809815951,1.7599693251533743,1.6219325153374233,34.38
Kevin Diks,Gladbach,DF,DF,28.0,2464.0,-1.312434558815302,0.08099414029723027,1.1438113442118771,11,0,10.413555194805197,8.547077922077921,41.89529220779221,6.939935064935065,2.1185064935064934,1.0957792207792207,0.8766233766233766,0.5478896103896104,0.8035714285714286,0.18262987012987014,34.5
Kevin Stöger,Gladbach,MF,MF,31.0,1324.0,0.5780180602730525,-0.04037243075374068,-0.37958767642377833,11,0,11.888972809667674,9.040785498489425,63.48942598187311,9.516616314199396,0.13595166163141995,1.3595166163141994,0.8836858006042296,1.5634441087613293,1.9712990936555892,4.146525679758308,30.02
Luca Netz,Gladbach,"MF,DF",MF,22.0,940.0,-0.16172684775956106,-1.435055353243725,1.203595604618747,11,0,11.192553191489361,16.75531914893617,67.02127659574468,6.702127659574468,1.148936170212766,0.9574468085106383,0.6702127659574468,0.7659574468085106,0.19148936170212766,2.4893617021276597,33.89
Lukas Ullrich,Gladbach,"DF,MF",DF,21.0,1305.0,0.9034707479398969,0.09544286714777099,0.9914970112366297,11,0,11.296551724137933,18.482758620689655,78.82758620689656,9.862068965517242,0.9655172413793104,1.1724137931034482,1.4482758620689655,1.1724137931034482,0.7586206896551724,2.6206896551724137,32.74
Moritz Nicolas,Gladbach,GK,GK,27.0,3060.0,-5.978624640259424,-0.819031180070983,-0.985191802663761,9,2,5.05,0.20588235294117646,2.2058823529411766,,,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,30.68
Nico Elvedi,Gladbach,DF,DF,28.0,2966.0,-1.5580109926337729,1.073516363591221,1.170720062211372,11,0,10.013486176668914,10.590020229265003,44.21105866486851,8.465947403910992,3.3985165205664196,0.9710047201618341,1.2137559002022926,0.5461901550910316,0.4855023600809171,0.030343897505057317,33.81
Philipp Sander,Gladbach,"DF,MF",DF,27.0,2445.0,-0.3785642206564405,1.7861843789359861,2.0811511423497215,11,0,10.928834355828219,10.785276073619633,48.515337423312886,9.791411042944786,2.539877300613497,1.5460122699386503,1.8404907975460123,1.030674846625767,0.5153374233128835,1.030674846625767,33.36
Rocco Reitz,Gladbach,MF,MF,23.0,2627.0,2.4764927531377325,0.6189894912847446,0.7812851805531911,11,0,11.590026646364674,21.446516939474687,76.12485725161781,10.55196041111534,1.1648267986296155,1.438903692424819,1.6787209744956224,1.199086410354016,1.8842786448420252,2.946326608298439,35.63
Shuto Machino,Gladbach,"FW,MF",FW,25.0,1076.0,0.13559711813873787,-0.5094649867956225,-0.9477524719822702,11,0,11.852230483271374,21.74721189591078,77.11895910780669,7.444237918215613,2.7602230483271377,0.41821561338289964,0.25092936802973975,1.171003717472119,0.9200743494423792,0.8364312267657993,32.48
Wael Mohya,Gladbach,"MF,FW",MF,16.0,552.0,2.5158213086624452,-0.38538384087849975,-1.4732313162441055,11,0,13.304347826086955,25.597826086956523,105.0,10.923913043478262,1.141304347826087,1.141304347826087,0.32608695652173914,0.6521739130434783,2.119565217391304,1.3043478260869565,33.09
Yannik Engelhardt,Gladbach,MF,MF,24.0,2487.0,0.53146942515803,1.1391045754219356,0.2896526787839769,11,0,11.920386007237635,11.761158021712907,57.53920386007238,9.806996381182147,1.7370325693606754,0.8323281061519904,1.3027744270205066,1.4837153196622437,1.2303980699638117,0.21712907117008443,35.09
Albert Grønbaek,Hamburger SV,MF,MF,24.0,492.0,0.8008935540287544,0.19538321093420105,2.47766791820954,11,0,11.048780487804878,19.9390243902439,73.17073170731707,8.414634146341463,0.36585365853658536,1.829268292682927,2.0121951219512195,0.36585365853658536,1.0975609756097562,1.0975609756097562,33.0
Albert Sambi Lokonga,Hamburger SV,MF,MF,25.0,1710.0,-0.564449925822307,-0.009175997649792749,-0.335151686243497,11,0,11.673684210526316,7.2631578947368425,55.94736842105263,8.210526315789474,1.263157894736842,0.6842105263157895,0.6842105263157895,1.0526315789473684,1.4210526315789473,0.6842105263157895,33.17
Bakery Jatta,Hamburger SV,MF,MF,27.0,911.0,0.6911163317863465,-1.0328249065615291,1.09117482672444,11,0,10.827661909989024,19.363336992316135,73.40285400658617,6.619099890230516,1.0867178924259056,1.0867178924259056,0.7903402854006586,1.2843029637760703,0.49396267837541163,1.8770581778265643,35.03
Damion Downs,Hamburger SV,FW,FW,21.0,536.0,-0.2835688627750829,-2.0349210887443316,-0.16928598998557493,11,0,10.863805970149254,21.492537313432837,70.5223880597015,5.205223880597015,0.8395522388059702,0.3358208955223881,0.0,1.3432835820895523,0.16791044776119404,0.0,34.54
Daniel Elfadli,Hamburger SV,DF,DF,28.0,1253.0,-0.3218405960363743,0.7608417662675331,0.9060575534467877,11,0,11.320031923383878,12.354349561053471,55.379090183559455,7.470071827613727,1.4365522745411015,1.005586592178771,1.4365522745411015,1.4365522745411015,1.077414205905826,0.0,32.47
Daniel Heuer Fernandes,Hamburger SV,GK,GK,32.0,2970.0,-5.9681469298113345,-0.776935806177161,-1.0893886690168322,9,2,5.678787878787879,0.36363636363636365,3.3636363636363638,,,0.0,0.0,0.0,0.12121212121212122,0.0,29.81
Fabio Baldé,Hamburger SV,"FW,MF",FW,20.0,448.0,2.733681952570905,-0.5270043221089296,-0.3267758966822177,11,0,12.475446428571429,28.727678571428573,101.04910714285714,13.258928571428571,1.6071428571428572,1.40625,0.20089285714285715,0.8035714285714286,0.4017857142857143,3.2142857142857144,35.66
Fabio Vieira,Hamburger SV,"MF,FW",MF,25.0,2206.0,-0.570617881862956,-1.4847763885747096,-0.5424731875569938,11,0,10.460562103354485,10.403445149592022,52.42520398912058,7.017225747960109,0.3671804170444243,0.3671804170444243,0.6119673617407072,0.7343608340888486,1.7951042611060744,2.4070716228467814,34.03
Giorgi Gocholeishvili,Hamburger SV,MF,MF,24.0,940.0,1.8756314076937903,-0.2653846480158351,-0.684957076126069,11,0,10.924468085106383,27.95744680851064,77.07446808510639,9.957446808510639,0.8617021276595744,1.3404255319148937,0.6702127659574468,1.2446808510638299,1.8191489361702127,1.9148936170212767,33.36
Jean-Luc Dompé,Hamburger SV,"FW,MF",FW,29.0,1138.0,-1.2432170048042859,-3.5303018915590503,0.38924451627775336,10,1,9.427065026362039,12.653778558875219,51.80140597539543,4.507908611599297,,0.3954305799648506,0.0,0.15817223198594024,0.7117750439367311,6.48506151142355,34.36
Jordan Torunarigha,Hamburger SV,DF,DF,27.0,1962.0,-1.0634797900357458,1.280178564960694,1.0549634668485597,11,0,9.646788990825687,11.880733944954128,43.99082568807339,9.541284403669724,2.7981651376146788,1.0091743119266054,1.3761467889908257,0.8715596330275229,0.5963302752293578,0.13761467889908258,34.43
Luka Vušković,Hamburger SV,DF,DF,18.0,2442.0,-1.764032818579702,3.423759761433114,-0.42337182576935356,11,0,10.522113022113022,7.628992628992629,39.8034398034398,11.646191646191646,5.638820638820639,0.6265356265356266,1.4742014742014742,1.0687960687960687,1.1793611793611793,0.07371007371007371,31.16
Miro Muheim,Hamburger SV,"MF,DF",MF,27.0,2435.0,1.7154454989122436,-0.114704888048453,-0.11196427400779364,11,0,11.077207392197126,15.782340862422998,64.27515400410678,10.681724845995893,1.0718685831622177,1.2936344969199178,0.997946611909651,1.4414784394250513,1.8480492813141685,5.470225872689938,34.25
