player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Joris Kayembe;Genk;2526;BEL-Belgian Pro League;COD;DF;30;1994;28;23;2106;23,4;0;1;1;0;0;0;5;0;0,0;0,04;0,04;0,0;0,04;COD;DF;30;1994;23,4;0;13;2;15,4;0,56;0,09;0,0;0,0;0;0;COD;DF;30;1994;28;2106;75;58,5;23,4;23;87;18;5;20;2;1,46;36;32;4;0,17;0,17;COD;DF;30;1994;23,4;5;0;0;22;19;2;46;26;31;0;;;;;;;;;;;;;;;;;;;;;;;
Josué Kongolo;Genk;2526;BEL-Belgian Pro League;BEL;DF;19;2006;15;11;1050;11,7;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;19;2006;11,7;0;4;0;0,0;0,34;0,0;0,0;;0;0;BEL;DF;19;2006;15;1050;70;29,2;11,7;11;85;8;4;29;22;1,75;15;9;6;0,51;0,58;BEL;DF;19;2006;11,7;3;0;0;10;16;1;4;11;13;0;;;;;;;;;;;;;;;;;;;;;;;
Junya Itō;Genk;2526;BEL-Belgian Pro League;JPN;MF,FW;32;1993;28;22;1773;19,7;6;5;11;6;0;0;4;0;0,3;0,25;0,56;0,3;0,56;JPN;MF,FW;32;1993;19,7;6;35;16;45,7;1,78;0,81;0,17;0,38;0;0;JPN;MF,FW;32;1993;28;1773;63;49,3;19,7;22;75;2;6;21;0;1,68;28;26;2;0,1;0,0;JPN;MF,FW;32;1993;19,7;4;0;0;15;13;12;147;16;21;0;;;;;;;;;;;;;;;;;;;;;;;
Jusef Erabi;Genk;2526;BEL-Belgian Pro League;SWE;FW;22;2003;15;4;463;5,1;1;0;1;1;0;0;2;0;0,19;0,0;0,19;0,19;0,19;SWE;FW;22;2003;5,1;1;14;6;42,9;2,72;1,17;0,07;0,17;0;0;SWE;FW;22;2003;15;463;31;12,9;5,1;4;69;0;11;17;8;1,2;7;4;3;0,58;0,55;SWE;FW;22;2003;5,1;2;0;0;9;7;2;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Ken Nkuba;Genk;2526;BEL-Belgian Pro League;BEL;DF;23;2002;14;5;531;5,9;1;0;1;1;0;0;2;0;0,17;0,0;0,17;0,17;0,17;BEL;DF;23;2002;5,9;1;11;6;54,5;1,86;1,02;0,09;0,17;0;0;BEL;DF;23;2002;14;531;38;14,8;5,9;5;90;4;9;9;14;1,71;8;9;-1;-0,17;-0,32;BEL;DF;23;2002;5,9;2;0;0;9;6;1;21;4;15;0;;;;;;;;;;;;;;;;;;;;;;;
Kos Karetsas;Genk;2526;BEL-Belgian Pro League;GRE;MF,FW;17;2007;34;27;2235;24,8;0;10;10;0;0;0;3;0;0,0;0,4;0,4;0,0;0,4;GRE;MF,FW;17;2007;24,8;0;68;27;39,7;2,74;1,09;0,0;0,0;0;0;GRE;MF,FW;17;2007;34;2235;66;62,1;24,8;27;77;8;7;21;0;1,56;42;39;3;0,12;0,05;GRE;MF,FW;17;2007;24,8;3;0;0;23;63;3;168;6;16;0;;;;;;;;;;;;;;;;;;;;;;;
Lucca Brughmans;Genk;2526;BEL-Belgian Pro League;BEL;GK;17;2008;10;10;900;10,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;17;2008;10,0;0;0;0;;0,0;0,0;;;0;0;BEL;GK;17;2008;10;900;90;25,0;10,0;10;90;10;0;;10;1,64;11;6;5;0,5;0,53;BEL;GK;17;2008;10,0;0;0;0;0;0;0;0;0;0;0;BEL;GK;17;2008;10;10;900;10,0;6;0,6;31;25;80,6;4;5;1;5;50,0;1;1;0;0;0,0
Matte Smets;Genk;2526;BEL-Belgian Pro League;BEL;DF;21;2004;39;39;3509;39,0;0;1;1;0;0;0;4;0;0,0;0,03;0,03;0,0;0,03;BEL;DF;21;2004;39,0;0;15;0;0,0;0,38;0,0;0,0;;0;0;BEL;DF;21;2004;39;3509;90;97,5;39,0;39;90;38;0;;0;1,44;55;53;2;0,05;-1,93;BEL;DF;21;2004;39,0;4;0;0;21;19;0;10;53;45;0;;;;;;;;;;;;;;;;;;;;;;;
Mujaid Sadick;Genk;2526;BEL-Belgian Pro League;ESP;DF;25;2000;36;34;3014;33,5;2;0;2;2;0;0;4;1;0,06;0,0;0,06;0,06;0,06;ESP;DF;25;2000;33,5;2;7;3;42,9;0,21;0,09;0,29;0,67;0;0;ESP;DF;25;2000;36;3014;84;83,7;33,5;34;88;33;2;6;2;1,44;48;47;1;0,03;-0,43;ESP;DF;25;2000;33,5;4;1;0;26;13;2;2;29;51;0;;;;;;;;;;;;;;;;;;;;;;;
Nikolas Sattlberger;Genk;2526;BEL-Belgian Pro League;AUT;MF;21;2004;24;11;974;10,8;0;1;1;0;0;0;3;0;0,0;0,09;0,09;0,0;0,09;AUT;MF;21;2004;10,8;0;8;2;25,0;0,74;0,18;0,0;0,0;0;0;AUT;MF;21;2004;24;974;41;27,1;10,8;11;71;2;13;15;15;1,48;10;19;-9;-0,83;-1,28;AUT;MF;21;2004;10,8;3;0;0;28;5;0;1;11;9;0;;;;;;;;;;;;;;;;;;;;;;;
Noah Adedeji;Genk;2526;BEL-Belgian Pro League;BEL;MF;20;2005;25;12;1028;11,4;1;1;2;1;0;0;0;0;0,09;0,09;0,18;0,09;0,18;BEL;MF;20;2005;11,4;1;22;4;18,2;1,93;0,35;0,05;0,25;0;0;BEL;MF;20;2005;25;1028;41;28,6;11,4;12;69;0;13;15;4;1,48;13;11;2;0,18;0,11;BEL;MF;20;2005;11,4;0;0;0;12;36;3;48;8;16;0;;;;;;;;;;;;;;;;;;;;;;;
Oh Hyeon-gyu;Genk;2526;BEL-Belgian Pro League;KOR;FW;24;2001;20;13;1107;12,3;6;3;9;6;0;0;2;0;0,49;0,24;0,73;0,49;0,73;KOR;FW;24;2001;12,3;6;50;25;50,0;4,07;2,03;0,12;0,24;0;0;KOR;FW;24;2001;20;1107;55;30,8;12,3;13;74;2;7;21;3;1,25;17;20;-3;-0,24;-0,5;KOR;FW;24;2001;12,3;2;0;0;14;16;6;6;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
Patrik Hrošovský;Genk;2526;BEL-Belgian Pro League;SVK;MF;33;1992;16;10;1005;11,2;1;1;2;1;0;0;0;0;0,09;0,09;0,18;0,09;0,18;SVK;MF;33;1992;11,2;1;24;8;33,3;2,15;0,72;0,04;0,13;0;0;SVK;MF;33;1992;16;1005;63;27,9;11,2;10;86;4;6;24;4;1,31;17;14;3;0,27;0,23;SVK;MF;33;1992;11,2;0;0;0;6;7;0;30;8;10;0;;;;;;;;;;;;;;;;;;;;;;;
Robin Mirisola;Genk;2526;BEL-Belgian Pro League;BEL;FW;18;2006;29;13;1239;13,8;4;2;6;4;0;0;3;0;0,29;0,15;0,44;0,29;0,44;BEL;FW;18;2006;13,8;4;34;12;35,3;2,47;0,87;0,12;0,33;0;0;BEL;FW;18;2006;29;1239;43;34,4;13,8;13;69;1;16;21;7;1,5;25;15;10;0,73;0,96;BEL;FW;18;2006;13,8;3;0;0;30;11;2;8;5;9;0;;;;;;;;;;;;;;;;;;;;;;;
Tobias Lawal;Genk;2526;BEL-Belgian Pro League;AUT;GK;25;2000;18;18;1620;18,0;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;AUT;GK;25;2000;18,0;0;0;0;;0,0;0,0;;;0;0;AUT;GK;25;2000;18;1620;90;45,0;18,0;18;90;18;0;;11;1,39;28;29;-1;-0,06;-0,28;AUT;GK;25;2000;18,0;2;0;0;0;3;0;1;0;0;1;AUT;GK;25;2000;18;18;1620;18,0;29;1,61;82;53;64,6;7;4;7;3;16,7;2;2;0;0;0,0
Tolu Arokodare;Genk;2526;BEL-Belgian Pro League;NGA;FW;24;2000;4;0;84;0,9;1;0;1;1;0;0;0;0;1,07;0,0;1,07;1,07;1,07;NGA;FW;24;2000;0,9;1;6;2;33,3;6,43;2,14;0,17;0,5;0;0;NGA;FW;24;2000;4;84;21;2,3;0,9;0;;0;4;21;0;1,0;1;1;0;0,0;-0,1;NGA;FW;24;2000;0,9;0;0;0;1;3;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Yaimar Medina;Genk;2526;BEL-Belgian Pro League;ECU;DF,MF;20;2004;27;18;1528;17,0;0;3;3;0;0;0;4;0;0,0;0,18;0,18;0,0;0,18;ECU;DF,MF;20;2004;17,0;0;27;11;40,7;1,59;0,65;0,0;0,0;0;0;ECU;DF,MF;20;2004;27;1528;57;42,4;17,0;18;74;5;9;21;7;1,48;22;19;3;0,18;0,13;ECU;DF,MF;20;2004;17,0;4;0;0;16;29;1;53;13;17;0;;;;;;;;;;;;;;;;;;;;;;;
Yira Sor;Genk;2526;BEL-Belgian Pro League;NGA;MF,FW;25;2000;27;10;1077;12,0;4;1;5;4;0;0;0;0;0,33;0,08;0,42;0,33;0,42;NGA;MF,FW;25;2000;12,0;4;35;17;48,6;2,92;1,42;0,11;0,24;0;0;NGA;MF,FW;25;2000;27;1077;40;29,9;12,0;10;73;1;17;20;7;1,32;16;16;0;0,0;-0,14;NGA;MF,FW;25;2000;12,0;0;0;0;15;20;8;32;9;6;0;;;;;;;;;;;;;;;;;;;;;;;
Zakaria El Ouahdi;Genk;2526;BEL-Belgian Pro League;MAR;DF,MF;23;2001;34;34;2991;33,2;8;4;12;8;0;0;4;0;0,24;0,12;0,36;0,24;0,36;MAR;DF,MF;23;2001;33,2;8;70;25;35,7;2,11;0,75;0,11;0,32;0;0;MAR;DF,MF;23;2001;34;2991;88;83,1;33,2;34;88;28;0;;0;1,47;50;44;6;0,18;0,48;MAR;DF,MF;23;2001;33,2;4;0;0;20;38;5;83;27;25;0;;;;;;;;;;;;;;;;;;;;;;;
Abdelkahar Kadri;Gent;2526;BEL-Belgian Pro League;ALG;MF;25;2000;32;21;2001;22,2;2;5;7;2;0;1;5;0;0,09;0,22;0,31;0,09;0,31;ALG;MF;25;2000;22,2;2;25;8;32,0;1,12;0,36;0,08;0,25;0;1;ALG;MF;25;2000;32;2001;63;55,6;22,2;21;82;6;11;26;2;1,27;31;30;1;0,04;0,33;ALG;MF;25;2000;22,2;5;0;0;16;26;2;35;19;21;0;;;;;;;;;;;;;;;;;;;;;;;
Aimé Omgba;Gent;2526;BEL-Belgian Pro League;NED;MF;22;2002;19;2;432;4,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NED;MF;22;2002;4,8;0;5;2;40,0;1,04;0,42;0,0;0,0;0;0;NED;MF;22;2002;19;432;23;12,0;4,8;2;75;0;17;17;12;1,35;12;7;5;1,04;1,3;NED;MF;22;2002;4,8;0;0;0;7;3;0;2;3;6;0;;;;;;;;;;;;;;;;;;;;;;;
Andri Guðjohnsen;Gent;2526;BEL-Belgian Pro League;ISL;FW;23;2002;2;0;5;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ISL;FW;23;2002;0,1;0;0;0;;0,0;0,0;;;0;0;ISL;FW;23;2002;2;5;3;0,1;0,1;0;;0;2;3;0;1,5;0;2;-2;-36,0;-35,95;ISL;FW;23;2002;0,1;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Atsuki Ito;Gent;2526;BEL-Belgian Pro League;JPN;MF;26;1998;29;25;2103;23,4;4;3;7;4;0;0;3;0;0,17;0,13;0,3;0,17;0,3;JPN;MF;26;1998;23,4;4;36;13;36,1;1,54;0,56;0,11;0,31;0;0;JPN;MF;26;1998;29;2103;73;58,4;23,4;25;81;13;4;19;9;1,3;33;38;-5;-0,21;-0,27;JPN;MF;26;1998;23,4;3;0;0;26;16;1;24;22;24;0;;;;;;;;;;;;;;;;;;;;;;;
Bram Lagae;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;DF;21;2004;0;;;;;0;;0;0;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daiki Hashioka;Gent;2526;BEL-Belgian Pro League;JPN;DF;26;1999;16;15;1278;14,2;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;JPN;DF;26;1999;14,2;0;6;1;16,7;0,42;0,07;0,0;0,0;0;0;JPN;DF;26;1999;16;1278;80;35,5;14,2;15;84;10;1;14;1;1,06;13;19;-6;-0,42;-0,5;JPN;DF;26;1999;14,2;1;0;0;18;12;0;28;17;9;0;;;;;;;;;;;;;;;;;;;;;;;
Dante Vanzeir;Gent;2526;BEL-Belgian Pro League;BEL;FW;27;1998;5;1;148;1,6;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;FW;27;1998;1,6;0;1;0;0,0;0,61;0,0;0,0;;0;0;BEL;FW;27;1998;5;148;30;4,1;1,6;1;61;0;4;22;9;0,6;2;2;0;0,0;0,1;BEL;FW;27;1998;1,6;0;0;0;3;0;5;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Davy Roef;Gent;2526;BEL-Belgian Pro League;BEL;GK;31;1994;40;40;3600;40,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;31;1994;40,0;0;0;0;;0,0;0,0;;;0;0;BEL;GK;31;1994;40;3600;90;100,0;40,0;40;90;40;0;;0;1,27;53;57;-4;-0,1;;BEL;GK;31;1994;40,0;0;0;0;0;8;0;0;1;1;0;BEL;GK;31;1994;40;40;3600;40,0;57;1,42;198;141;71,2;13;12;15;10;25,0;4;2;2;0;50,0
El Hadji Seck;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SEN;FW;18;2007;0;;;;;0;;0;0;;2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franck Surdez;Gent;2526;BEL-Belgian Pro League;SUI;MF,FW;23;2002;14;4;369;4,1;1;0;1;1;0;0;2;0;0,24;0,0;0,24;0,24;0,24;SUI;MF,FW;23;2002;4,1;1;11;4;36,4;2,68;0,98;0,09;0,25;0;0;SUI;MF,FW;23;2002;14;369;26;10,3;4,1;4;57;0;10;14;1;1,29;2;10;-8;-1,95;-2,06;SUI;MF,FW;23;2002;4,1;2;0;0;7;8;0;25;3;11;0;;;;;;;;;;;;;;;;;;;;;;;
Gilles De Meyer;Gent;2526;BEL-Belgian Pro League;BEL;DF;18;2006;1;0;8;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;18;2006;0,1;0;0;0;;0,0;0,0;;;0;0;BEL;DF;18;2006;1;8;8;0,2;0,1;0;;0;1;8;5;3,0;0;0;0;0,0;0,1;BEL;DF;18;2006;0,1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Hannes Vernemmen;Gent;2526;BEL-Belgian Pro League;BEL;DF;20;2005;1;0;22;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;20;2005;0,2;0;0;0;;0,0;0,0;;;0;0;BEL;DF;20;2005;1;22;22;0,6;0,2;0;;0;1;22;8;0,0;0;1;-1;-4,09;-4,02;BEL;DF;20;2005;0,2;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Hatim Es-Saoubi;Gent;2526;BEL-Belgian Pro League;MAR;DF;24;2000;10;2;198;2,2;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;MAR;DF;24;2000;2,2;0;0;0;;0,0;0,0;;;0;0;MAR;DF;24;2000;10;198;20;5,5;2,2;2;62;0;8;9;6;1,7;3;3;0;0,0;0,11;MAR;DF;24;2000;2,2;0;1;0;2;3;0;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;
Hong Hyunseok;Gent;2526;BEL-Belgian Pro League;KOR;MF;26;1999;18;13;843;9,4;1;0;1;1;0;0;0;0;0,11;0,0;0,11;0,11;0,11;KOR;MF;26;1999;9,4;1;6;4;66,7;0,64;0,43;0,17;0,25;0;0;KOR;MF;26;1999;18;843;47;23,4;9,4;13;59;0;5;15;2;1,32;12;11;1;0,11;0,27;KOR;MF;26;1999;9,4;0;0;0;5;12;1;8;11;9;0;;;;;;;;;;;;;;;;;;;;;;;
Hugo Gambor;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CTA;DF;22;2002;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hyllarion Goore;Gent;2526;BEL-Belgian Pro League;CIV;FW;19;2005;33;14;1416;15,7;5;4;9;5;0;0;2;0;0,32;0,25;0,57;0,32;0,57;CIV;FW;19;2005;15,7;5;55;15;27,3;3,5;0,95;0,09;0,33;0;0;CIV;FW;19;2005;33;1416;43;39,3;15,7;14;69;1;19;23;1;1,24;24;25;-1;-0,06;0,06;CIV;FW;19;2005;15,7;2;0;0;23;15;8;15;6;6;0;;;;;;;;;;;;;;;;;;;;;;;
Hélio Varela;Gent;2526;BEL-Belgian Pro League;CPV;MF;23;2002;3;2;161;1,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;CPV;MF;23;2002;1,8;0;2;0;0,0;1,12;0,0;0,0;;0;0;CPV;MF;23;2002;3;161;54;4,5;1,8;2;67;0;1;27;1;1,0;2;1;1;0,56;0,69;CPV;MF;23;2002;1,8;0;0;0;0;6;1;15;2;0;0;;;;;;;;;;;;;;;;;;;;;;;
Ibrahima Cissé;Gent;2526;BEL-Belgian Pro League;SEN;FW;17;2007;11;1;276;3,1;1;0;1;1;0;0;1;0;0,33;0,0;0,33;0,33;0,33;SEN;FW;17;2007;3,1;1;8;2;25,0;2,61;0,65;0,13;0,5;0;0;SEN;FW;17;2007;11;276;25;7,7;3,1;1;77;0;10;20;1;1,25;4;6;-2;-0,65;-0,6;SEN;FW;17;2007;3,1;1;0;0;8;7;3;1;1;3;0;;;;;;;;;;;;;;;;;;;;;;;
Jean-Kevin Duverne;Gent;2526;BEL-Belgian Pro League;HAI;DF,MF;28;1997;22;12;1157;12,9;1;1;2;1;0;0;5;0;0,08;0,08;0,16;0,08;0,16;HAI;DF,MF;28;1997;12,9;1;4;3;75,0;0,31;0,23;0,25;0,33;0;0;HAI;DF,MF;28;1997;22;1157;53;32,1;12,9;12;85;6;10;14;6;1,55;20;20;0;0,0;0,15;HAI;DF,MF;28;1997;12,9;5;0;0;11;4;1;27;12;12;0;;;;;;;;;;;;;;;;;;;;;;;
Kjell Peersman;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;GK;21;2004;0;;;;;0;;0;0;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leonardo da Silva Lopes;Gent;2526;BEL-Belgian Pro League;POR;MF,DF;26;1998;36;25;2337;26,0;1;1;2;1;0;0;3;0;0,04;0,04;0,08;0,04;0,08;POR;MF,DF;26;1998;26,0;1;17;2;11,8;0,65;0,08;0,06;0,5;0;0;POR;MF,DF;26;1998;36;2337;65;64,9;26,0;25;83;19;11;23;0;1,27;33;38;-5;-0,19;-0,26;POR;MF,DF;26;1998;26,0;3;0;0;22;35;1;9;36;28;2;;;;;;;;;;;;;;;;;;;;;;;
Maksim Paskotši;Gent;2526;BEL-Belgian Pro League;EST;DF;22;2003;22;22;1808;20,1;4;1;5;4;0;0;1;0;0,2;0,05;0,25;0,2;0,25;EST;DF;22;2003;20,1;4;16;6;37,5;0,8;0,3;0,25;0,67;0;0;EST;DF;22;2003;22;1808;82;50,2;20,1;22;82;17;0;;0;1,36;33;31;2;0,1;0,4;EST;DF;22;2003;20,1;1;0;0;24;8;0;3;25;16;0;;;;;;;;;;;;;;;;;;;;;;;
Mamadou Aliou Diallo;Gent;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SEN;DF;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mathias Delorge;Gent;2526;BEL-Belgian Pro League;BEL;MF;21;2004;19;18;1269;14,1;0;3;3;0;0;0;1;0;0,0;0,21;0,21;0,0;0,21;BEL;MF;21;2004;14,1;0;9;5;55,6;0,64;0,35;0,0;0,0;0;0;BEL;MF;21;2004;19;1269;67;35,3;14,1;18;69;4;1;31;5;1,25;13;18;-5;-0,35;-0,39;BEL;MF;21;2004;14,1;1;0;0;13;11;0;48;13;17;0;;;;;;;;;;;;;;;;;;;;;;;
Matisse Samoise;Gent;2526;BEL-Belgian Pro League;BEL;MF,DF;23;2001;18;16;1368;15,2;2;2;4;2;0;0;5;0;0,13;0,13;0,26;0,13;0,26;BEL;MF,DF;23;2001;15,2;2;8;4;50,0;0,53;0,26;0,25;0,5;0;0;BEL;MF,DF;23;2001;18;1368;76;38,0;15,2;16;83;7;2;20;1;1,39;23;23;0;0,0;0,16;BEL;MF,DF;23;2001;15,2;5;0;0;19;13;1;72;18;18;0;;;;;;;;;;;;;;;;;;;;;;;
Matties Volckaert;Gent;2526;BEL-Belgian Pro League;BEL;DF;22;2002;26;25;2229;24,8;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;22;2002;24,8;0;13;1;7,7;0,52;0,04;0,0;0,0;0;0;BEL;DF;22;2002;26;2229;86;61,9;24,8;25;89;22;1;7;0;1,15;30;35;-5;-0,2;-0,27;BEL;DF;22;2002;24,8;2;0;0;9;11;0;31;27;19;0;;;;;;;;;;;;;;;;;;;;;;;
Max Dean;Gent;2526;BEL-Belgian Pro League;ENG;FW,MF;21;2004;23;11;1180;13,1;7;1;8;5;2;3;2;1;0,53;0,08;0,61;0,38;0,46;ENG;FW,MF;21;2004;13,1;7;49;21;42,9;3,74;1,6;0,14;0,33;2;3;ENG;FW,MF;21;2004;23;1180;51;32,8;13,1;11;79;3;12;26;1;1,22;17;17;0;0,0;0,15;ENG;FW,MF;21;2004;13,1;2;1;0;12;19;3;15;6;5;0;;;;;;;;;;;;;;;;;;;;;;;
Michał Skóraś;Gent;2526;BEL-Belgian Pro League;POL;MF;25;2000;31;30;2503;27,8;2;7;9;2;0;0;6;1;0,07;0,25;0,32;0,07;0,32;POL;MF;25;2000;27,8;2;39;10;25,6;1,4;0,36;0,05;0,2;0;0;POL;MF;25;2000;31;2503;81;69,5;27,8;30;83;11;1;23;0;1,38;39;33;6;0,22;1,04;POL;MF;25;2000;27,8;6;1;0;35;47;9;132;43;30;0;;;;;;;;;;;;;;;;;;;;;;;
Moctar Diop;Gent;2526;BEL-Belgian Pro League;SEN;FW;20;2005;3;0;33;0,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SEN;FW;20;2005;0,4;0;1;0;0,0;2,73;0,0;0,0;;0;0;SEN;FW;20;2005;3;33;11;0,9;0,4;0;;0;3;11;2;1,0;0;1;-1;-2,73;-2,65;SEN;FW;20;2005;0,4;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Mohammed El Âdfaoui;Gent;2526;BEL-Belgian Pro League;BEL;MF;17;2008;4;0;68;0,8;0;1;1;0;0;0;0;0;0,0;1,32;1,32;0,0;1,32;BEL;MF;17;2008;0,8;0;2;0;0,0;2,65;0,0;0,0;;0;0;BEL;MF;17;2008;4;68;17;1,9;0,8;0;;0;4;17;8;0,75;3;3;0;0,0;0,1;BEL;MF;17;2008;0,8;0;0;0;1;1;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Momodou Sonko;Gent;2526;BEL-Belgian Pro League;SWE;MF;20;2005;27;6;799;8,9;0;2;2;0;0;0;2;0;0,0;0,23;0,23;0,0;0,23;SWE;MF;20;2005;8,9;0;18;2;11,1;2,03;0,23;0,0;0,0;0;0;SWE;MF;20;2005;27;799;30;22,2;8,9;6;59;0;21;21;11;1,07;15;17;-2;-0,23;-0,16;SWE;MF;20;2005;8,9;2;0;0;7;5;1;58;5;9;0;;;;;;;;;;;;;;;;;;;;;;;
Omri Gandelman;Gent;2526;BEL-Belgian Pro League;ISR;MF;25;2000;18;16;1425;15,8;7;1;8;7;0;0;1;0;0,44;0,06;0,51;0,44;0,51;ISR;MF;25;2000;15,8;7;28;11;39,3;1,77;0,69;0,25;0,64;0;0;ISR;MF;25;2000;18;1425;79;39,6;15,8;16;87;11;2;20;0;1,28;23;23;0;0,0;0,17;ISR;MF;25;2000;15,8;1;0;0;13;8;6;1;8;8;0;;;;;;;;;;;;;;;;;;;;;;;
