player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Ferran Jutglà;Celta Vigo;2526;ESP-La Liga;ESP;FW;26;1999;30;21;1652;18,4;9;3;12;9;0;0;4;0;0,49;0,16;0,65;0,49;0,65;ESP;FW;26;1999;18,4;9;45;26;57,8;2,45;1,42;0,2;0,35;0;0;ESP;FW;26;1999;30;1652;55;48,3;18,4;21;69;2;9;22;5;1,33;25;24;1;0,05;-0,15;ESP;FW;26;1999;18,4;4;0;0;24;30;10;19;8;3;0;;;;;;;;;;;;;;;;;;;;;;;
Fran Beltrán;Celta Vigo;2526;ESP-La Liga;ESP;MF;26;1999;10;7;528;5,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;26;1999;5,9;0;6;1;16,7;1,02;0,17;0,0;0,0;0;0;ESP;MF;26;1999;10;528;53;15,4;5,9;7;71;2;3;10;9;1,4;4;6;-2;-0,34;-0,56;ESP;MF;26;1999;5,9;0;0;0;10;3;0;2;8;5;0;;;;;;;;;;;;;;;;;;;;;;;
Franco Cervi;Celta Vigo;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ARG;FW,MF;31;1994;0;;;;;0;;0;0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hugo García;Celta Vigo;2526;ESP-La Liga;ESP;MF;18;2006;1;0;8;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;18;2006;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;MF;18;2006;1;8;8;0,2;0,1;0;;0;1;8;1;3,0;0;0;0;0,0;-0,13;ESP;MF;18;2006;0,1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Hugo González;Celta Vigo;2526;ESP-La Liga;ESP;FW;22;2003;1;0;8;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;22;2003;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;FW;22;2003;1;8;8;0,2;0,1;0;;0;1;8;1;0,0;0;0;0;0,0;-0,13;ESP;FW;22;2003;0,1;0;0;0;0;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Hugo Sotelo;Celta Vigo;2526;ESP-La Liga;ESP;MF;21;2003;20;16;1338;14,9;0;2;2;0;0;0;3;0;0,0;0,13;0,13;0,0;0,13;ESP;MF;21;2003;14,9;0;2;1;50,0;0,13;0,07;0,0;0,0;0;0;ESP;MF;21;2003;20;1338;67;39,1;14,9;16;78;7;4;24;14;1,1;27;25;2;0,13;0,0;ESP;MF;21;2003;14,9;3;0;0;27;13;0;44;13;16;0;;;;;;;;;;;;;;;;;;;;;;;
Hugo Álvarez;Celta Vigo;2526;ESP-La Liga;ESP;FW,MF;22;2003;28;15;1340;14,9;4;2;6;4;0;0;2;0;0,27;0,13;0,4;0,27;0,4;ESP;FW,MF;22;2003;14,9;4;14;8;57,1;0,94;0,54;0,29;0,5;0;0;ESP;FW,MF;22;2003;28;1340;48;39,2;14,9;15;70;4;13;22;6;1,43;25;23;2;0,13;0,0;ESP;FW,MF;22;2003;14,9;2;0;0;16;17;2;23;10;9;0;;;;;;;;;;;;;;;;;;;;;;;
Iago Aspas;Celta Vigo;2526;ESP-La Liga;ESP;FW,MF;37;1987;32;11;1140;12,7;5;3;8;3;2;2;4;0;0,39;0,24;0,63;0,24;0,47;ESP;FW,MF;37;1987;12,7;5;28;12;42,9;2,21;0,95;0,18;0,42;2;2;ESP;FW,MF;37;1987;32;1140;36;33,3;12,7;11;69;1;21;18;4;1,36;22;12;10;0,79;0,99;ESP;FW,MF;37;1987;12,7;4;0;0;5;17;0;24;12;11;0;;;;;;;;;;;;;;;;;;;;;;;
Ilaix Moriba;Celta Vigo;2526;ESP-La Liga;GUI;MF;22;2003;36;26;2495;27,7;2;3;5;2;0;0;8;0;0,07;0,11;0,18;0,07;0,18;GUI;MF;22;2003;27,7;2;18;5;27,8;0,65;0,18;0,11;0,4;0;0;GUI;MF;22;2003;36;2495;69;73,0;27,7;26;86;22;10;25;0;1,5;40;30;10;0,36;0,85;GUI;MF;22;2003;27,7;8;0;0;40;58;0;2;24;42;0;;;;;;;;;;;;;;;;;;;;;;;
Ionuț Radu;Celta Vigo;2526;ESP-La Liga;ROU;GK;28;1997;38;38;3420;38,0;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ROU;GK;28;1997;38,0;0;0;0;;0,0;0,0;;;0;0;ROU;GK;28;1997;38;3420;90;100,0;38,0;38;90;38;0;;0;1,42;53;48;5;0,13;;ROU;GK;28;1997;38,0;2;0;0;0;8;0;0;1;0;0;ROU;GK;28;1997;38;38;3420;38,0;48;1,26;159;111;69,8;14;12;12;10;26,3;11;6;2;3;25,0
Iván Villar;Celta Vigo;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;28;1997;0;;;;;0;;0;0;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Javi Rodríguez;Celta Vigo;2526;ESP-La Liga;ESP;DF;22;2003;33;28;2558;28,4;0;1;1;0;0;0;5;0;0,0;0,04;0,04;0,0;0,04;ESP;DF;22;2003;28,4;0;12;1;8,3;0,42;0,04;0,0;0,0;0;0;ESP;DF;22;2003;33;2558;78;74,8;28,4;28;85;21;5;33;3;1,42;31;33;-2;-0,07;-0,8;ESP;DF;22;2003;28,4;5;0;0;33;33;1;1;28;23;0;;;;;;;;;;;;;;;;;;;;;;;
Javi Rueda;Celta Vigo;2526;ESP-La Liga;ESP;MF;23;2002;26;16;1404;15,6;2;6;8;2;0;0;6;0;0,13;0,38;0,51;0,13;0,51;ESP;MF;23;2002;15,6;2;11;3;27,3;0,71;0,19;0,18;0,67;0;0;ESP;MF;23;2002;26;1404;54;41,1;15,6;16;73;5;10;24;8;1,42;19;15;4;0,26;0,21;ESP;MF;23;2002;15,6;6;0;0;25;21;3;27;20;12;0;;;;;;;;;;;;;;;;;;;;;;;
Jones El-Abdellaoui;Celta Vigo;2526;ESP-La Liga;MAR;MF,FW;19;2006;22;4;681;7,6;2;0;2;2;0;0;0;0;0,26;0,0;0,26;0,26;0,26;MAR;MF,FW;19;2006;7,6;2;17;4;23,5;2,25;0,53;0,12;0,5;0;0;MAR;MF,FW;19;2006;22;681;31;19,9;7,6;4;75;1;18;21;16;1,55;17;12;5;0,66;0,66;MAR;MF,FW;19;2006;7,6;0;0;0;7;3;2;30;3;3;0;;;;;;;;;;;;;;;;;;;;;;;
Joseph Aidoo;Celta Vigo;2526;ESP-La Liga;GHA;DF;29;1995;8;7;639;7,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GHA;DF;29;1995;7,1;0;2;0;0,0;0,28;0,0;0,0;;0;0;GHA;DF;29;1995;8;639;80;18,7;7,1;7;89;6;1;18;18;2,25;17;13;4;0,56;0,53;GHA;DF;29;1995;7,1;0;0;0;5;1;0;0;10;3;0;;;;;;;;;;;;;;;;;;;;;;;
Manu Fernández;Celta Vigo;2526;ESP-La Liga;ESP;DF;24;2001;14;9;758;8,4;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;24;2001;8,4;0;2;0;0,0;0,24;0,0;0,0;;0;0;ESP;DF;24;2001;14;758;54;22,2;8,4;9;74;3;5;18;20;1,64;12;11;1;0,12;-0,02;ESP;DF;24;2001;8,4;2;0;0;8;7;0;0;7;9;0;;;;;;;;;;;;;;;;;;;;;;;
Marcos Alonso;Celta Vigo;2526;ESP-La Liga;ESP;DF;34;1990;32;31;2768;30,8;1;0;1;0;1;1;5;0;0,03;0,0;0,03;0,0;0,0;ESP;DF;34;1990;30,8;1;24;3;12,5;0,78;0,1;0,04;0,33;1;1;ESP;DF;34;1990;32;2768;87;80,9;30,8;31;88;28;1;33;0;1,41;40;37;3;0,1;-0,18;ESP;DF;34;1990;30,8;5;0;0;23;20;0;19;30;24;0;;;;;;;;;;;;;;;;;;;;;;;
Matías Vecino;Celta Vigo;2526;ESP-La Liga;URU;MF;33;1991;6;2;135;1,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;URU;MF;33;1991;1,5;0;2;0;0,0;1,33;0,0;0,0;;0;0;URU;MF;33;1991;6;135;23;3,9;1,5;2;57;0;4;6;4;1,33;1;3;-2;-1,33;-1,53;URU;MF;33;1991;1,5;0;0;0;4;0;0;1;4;6;0;;;;;;;;;;;;;;;;;;;;;;;
Miguel Román;Celta Vigo;2526;ESP-La Liga;ESP;MF;22;2002;19;14;1311;14,6;1;0;1;1;0;0;3;0;0,07;0,0;0,07;0,07;0,07;ESP;MF;22;2002;14,6;1;9;2;22,2;0,62;0,14;0,11;0,5;0;0;ESP;MF;22;2002;19;1311;69;38,3;14,6;14;88;10;5;17;7;1,63;18;13;5;0,34;0,34;ESP;MF;22;2002;14,6;3;0;0;20;11;0;21;12;17;0;;;;;;;;;;;;;;;;;;;;;;;
Mihailo Ristić;Celta Vigo;2526;ESP-La Liga;SRB;MF,DF;29;1995;5;4;253;2,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SRB;MF,DF;29;1995;2,8;0;1;0;0,0;0,36;0,0;0,0;;0;0;SRB;MF,DF;29;1995;5;253;51;7,4;2,8;4;63;0;1;2;20;1,6;3;5;-2;-0,71;-0,91;SRB;MF,DF;29;1995;2,8;0;0;0;0;2;0;2;2;0;0;;;;;;;;;;;;;;;;;;;;;;;
Pablo Durán;Celta Vigo;2526;ESP-La Liga;ESP;FW,MF;24;2001;30;17;1425;15,8;2;2;4;2;0;0;1;0;0,13;0,13;0,25;0,13;0,25;ESP;FW,MF;24;2001;15,8;2;37;15;40,5;2,34;0,95;0,05;0,13;0;0;ESP;FW,MF;24;2001;30;1425;48;41,7;15,8;17;66;2;13;23;4;1,37;16;23;-7;-0,44;-0,98;ESP;FW,MF;24;2001;15,8;1;0;0;15;12;19;15;7;11;0;;;;;;;;;;;;;;;;;;;;;;;
Sergio Carreira;Celta Vigo;2526;ESP-La Liga;ESP;MF;24;2000;34;29;2694;29,9;2;1;3;2;0;0;2;0;0,07;0,03;0,1;0,07;0,1;ESP;MF;24;2000;29,9;2;16;7;43,8;0,53;0,23;0,13;0,29;0;0;ESP;MF;24;2000;34;2694;79;78,8;29,9;29;89;26;5;23;3;1,47;42;40;2;0,07;-0,31;ESP;MF;24;2000;29,9;2;0;0;20;36;2;32;27;18;0;;;;;;;;;;;;;;;;;;;;;;;
Williot Swedberg;Celta Vigo;2526;ESP-La Liga;SWE;FW,MF;21;2004;29;13;1270;14,1;5;5;10;5;0;0;2;0;0,35;0,35;0,71;0,35;0,71;SWE;FW,MF;21;2004;14,1;5;23;12;52,2;1,63;0,85;0,22;0,42;0;0;SWE;FW,MF;21;2004;29;1270;44;37,1;14,1;13;63;0;16;28;2;1,45;19;16;3;0,21;0,13;SWE;FW,MF;21;2004;14,1;2;0;0;30;34;6;8;4;17;0;;;;;;;;;;;;;;;;;;;;;;;
Yoel Lago;Celta Vigo;2526;ESP-La Liga;ESP;DF;21;2004;12;11;938;10,4;0;0;0;0;0;0;4;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;21;2004;10,4;0;1;0;0,0;0,1;0,0;0,0;;0;0;ESP;DF;21;2004;12;938;78;27,4;10,4;11;85;8;1;3;17;1,25;12;15;-3;-0,29;-0,58;ESP;DF;21;2004;10,4;4;0;0;17;14;1;0;7;10;0;;;;;;;;;;;;;;;;;;;;;;;
Álvaro Núñez;Celta Vigo;2526;ESP-La Liga;ESP;DF,MF;25;2000;6;5;328;3,6;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF,MF;25;2000;3,6;0;2;1;50,0;0,55;0,27;0,0;0,0;0;0;ESP;DF,MF;25;2000;6;328;55;9,6;3,6;5;63;0;1;15;7;1,17;7;6;1;0,27;0,16;ESP;DF,MF;25;2000;3,6;0;0;0;2;5;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Ángel Arcos;Celta Vigo;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;FW;19;2006;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Óscar Mingueza;Celta Vigo;2526;ESP-La Liga;ESP;MF;26;1999;34;21;1968;21,9;1;4;5;1;0;0;4;0;0,05;0,18;0,23;0,05;0,23;ESP;MF;26;1999;21,9;1;14;5;35,7;0,64;0,23;0,07;0,2;0;0;ESP;MF;26;1999;34;1968;58;57,5;21,9;21;78;9;13;25;4;1,44;37;26;11;0,5;0,87;ESP;MF;26;1999;21,9;4;0;0;15;28;1;68;9;20;0;;;;;;;;;;;;;;;;;;;;;;;
Adam Boayar;Elche;2526;ESP-La Liga;MAR;MF;19;2005;7;0;104;1,2;1;0;1;1;0;0;0;0;0,87;0,0;0,87;0,87;0,87;MAR;MF;19;2005;1,2;1;5;2;40,0;4,33;1,73;0,2;0,5;0;0;MAR;MF;19;2005;7;104;15;3,0;1,2;0;;0;7;15;16;0,57;4;5;-1;-0,87;-0,68;MAR;MF;19;2005;1,2;0;0;0;0;1;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Adrià Pedrosa;Elche;2526;ESP-La Liga;ESP;DF,MF;27;1998;26;8;1090;12,1;1;1;2;1;0;0;4;0;0,08;0,08;0,17;0,08;0,17;ESP;DF,MF;27;1998;12,1;1;12;3;25,0;0,99;0,25;0,08;0,33;0;0;ESP;DF,MF;27;1998;26;1090;42;31,9;12,1;8;82;3;18;24;7;1,04;17;27;-10;-0,83;-0,9;ESP;DF,MF;27;1998;12,1;4;0;0;18;8;1;51;16;19;0;;;;;;;;;;;;;;;;;;;;;;;
Albert Niculaesei;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ROU;DF;17;2008;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aleix Febas;Elche;2526;ESP-La Liga;ESP;MF;29;1996;36;36;3160;35,1;2;2;4;2;0;0;10;0;0,06;0,06;0,11;0,06;0,11;ESP;MF;29;1996;35,1;2;23;8;34,8;0,66;0,23;0,09;0,25;0;0;ESP;MF;29;1996;36;3160;88;92,4;35,1;36;88;30;0;;0;1,11;45;52;-7;-0,2;0,15;ESP;MF;29;1996;35,1;10;0;0;34;118;1;22;27;46;0;;;;;;;;;;;;;;;;;;;;;;;
Alejandro Iturbe;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;21;2003;0;;;;;0;;0;0;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex Herráiz;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MF;;;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ali Houary;Elche;2526;ESP-La Liga;MAR;MF;19;2005;2;2;123;1,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;MAR;MF;19;2005;1,4;0;2;0;0,0;1,46;0,0;0,0;;0;0;MAR;MF;19;2005;2;123;62;3,6;1,4;2;62;0;0;;8;1,0;1;2;-1;-0,73;-0,54;MAR;MF;19;2005;1,4;0;0;0;7;2;0;0;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
André Silva;Elche;2526;ESP-La Liga;POR;FW;29;1995;31;22;1849;20,5;10;0;10;7;3;3;3;0;0,49;0,0;0,49;0,34;0,34;POR;FW;29;1995;20,5;10;57;29;50,9;2,77;1,41;0,18;0,34;3;3;POR;FW;29;1995;31;1849;60;54,1;20,5;22;78;10;9;15;2;1,0;23;35;-12;-0,58;-0,81;POR;FW;29;1995;20,5;3;0;0;24;34;6;3;4;8;0;;;;;;;;;;;;;;;;;;;;;;;
Antonio Martínez;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;19;2006;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bambo Diaby;Elche;2526;ESP-La Liga;SEN;DF;27;1997;4;1;102;1,1;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;SEN;DF;27;1997;1,1;0;0;0;;0,0;0,0;;;0;0;SEN;DF;27;1997;4;102;26;3,0;1,1;1;45;0;3;19;15;1,25;0;4;-4;-3,53;-3,42;SEN;DF;27;1997;1,1;1;0;0;3;3;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Bema Sina;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GHA;DF;22;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Buba Sangaré;Elche;2526;ESP-La Liga;ESP;DF,MF;17;2007;12;8;538;6,0;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;ESP;DF,MF;17;2007;6,0;0;2;0;0,0;0,33;0,0;0,0;;0;0;ESP;DF,MF;17;2007;12;538;45;15,7;6,0;8;62;0;4;10;3;1,42;6;9;-3;-0,5;-0,35;ESP;DF,MF;17;2007;6,0;3;0;0;23;7;0;12;8;12;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Ballesteros;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;FW;22;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David Affengruber;Elche;2526;ESP-La Liga;AUT;DF;24;2001;36;33;2949;32,8;1;1;2;1;0;0;7;1;0,03;0,03;0,06;0,03;0,06;AUT;DF;24;2001;32,8;1;14;4;28,6;0,43;0,12;0,07;0,25;0;0;AUT;DF;24;2001;36;2949;82;86,2;32,8;33;87;27;3;31;0;1,14;45;49;-4;-0,12;0,64;AUT;DF;24;2001;32,8;7;1;0;34;35;2;8;50;50;0;;;;;;;;;;;;;;;;;;;;;;;
David Delgado;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;17;2008;0;;;;;0;;0;0;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Federico Redondo;Elche;2526;ESP-La Liga;ARG;MF;22;2003;11;1;179;2,0;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;ARG;MF;22;2003;2,0;0;1;0;0,0;0,5;0,0;0,0;;0;0;ARG;MF;22;2003;11;179;16;5,2;2,0;1;63;0;10;12;23;1,17;3;6;-3;-1,51;-1,37;ARG;MF;22;2003;2,0;0;1;0;8;5;0;0;5;2;0;;;;;;;;;;;;;;;;;;;;;;;
Germán Valera;Elche;2526;ESP-La Liga;ESP;MF,DF;23;2002;36;33;2857;31,7;4;5;9;4;0;0;5;1;0,13;0,16;0,28;0,13;0,28;ESP;MF,DF;23;2002;31,7;4;28;8;28,6;0,88;0,25;0,14;0,5;0;0;ESP;MF,DF;23;2002;36;2857;79;83,5;31,7;33;85;17;3;20;0;1,17;41;48;-7;-0,22;-0,06;ESP;MF,DF;23;2002;31,7;5;1;0;40;70;4;104;23;40;0;;;;;;;;;;;;;;;;;;;;;;;
Gonzalo Villar;Elche;2526;ESP-La Liga;ESP;MF;27;1998;12;8;718;8,0;1;0;1;1;0;0;3;0;0,13;0,0;0,13;0,13;0,13;ESP;MF;27;1998;8,0;1;4;1;25,0;0,5;0,13;0,25;1,0;0;0;ESP;MF;27;1998;12;718;60;21,0;8,0;8;80;4;4;19;4;1,42;11;10;1;0,13;0,43;ESP;MF;27;1998;8,0;3;0;0;11;25;0;11;2;9;0;;;;;;;;;;;;;;;;;;;;;;;
Grady Diangana;Elche;2526;ESP-La Liga;COD;MF,FW;27;1998;20;13;926;10,3;1;0;1;1;0;0;3;0;0,1;0,0;0,1;0,1;0,1;COD;MF,FW;27;1998;10,3;1;16;2;12,5;1,56;0,19;0,06;0,5;0;0;COD;MF,FW;27;1998;20;926;46;27,1;10,3;13;62;0;7;18;6;1,05;14;14;0;0,0;0,29;COD;MF,FW;27;1998;10,3;3;0;0;15;19;5;12;4;6;0;;;;;;;;;;;;;;;;;;;;;;;
Héctor Fort;Elche;2526;ESP-La Liga;ESP;DF,MF;18;2006;14;7;482;5,4;2;2;4;2;0;0;0;0;0,37;0,37;0,75;0,37;0,75;ESP;DF,MF;18;2006;5,4;2;12;5;41,7;2,24;0,93;0,17;0,4;0;0;ESP;DF,MF;18;2006;14;482;34;14,1;5,4;7;56;0;7;13;3;1,29;9;6;3;0,56;0,9;ESP;DF,MF;18;2006;5,4;0;0;0;5;1;2;8;5;3;0;;;;;;;;;;;;;;;;;;;;;;;
Iñaki Peña;Elche;2526;ESP-La Liga;ESP;GK;26;1999;16;16;1440;16,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;GK;26;1999;16,0;0;0;0;;0,0;0,0;;;0;0;ESP;GK;26;1999;16;1440;90;42,1;16,0;16;90;16;0;;20;0,81;21;28;-7;-0,44;-0,39;ESP;GK;26;1999;16,0;0;0;0;0;1;0;0;0;0;0;ESP;GK;26;1999;16;16;1440;16,0;28;1,75;83;55;66,3;3;4;9;4;25,0;2;2;0;0;0,0
Jairo Izquierdo;Elche;2526;ESP-La Liga;ESP;DF,FW;31;1993;1;0;24;0,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF,FW;31;1993;0,3;0;0;0;;0,0;0,0;;;0;0;ESP;DF,FW;31;1993;1;24;24;0,7;0,3;0;;0;1;24;2;1,0;1;0;1;3,75;3,99;ESP;DF,FW;31;1993;0,3;0;0;0;0;0;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
John Donald;Elche;2526;ESP-La Liga;ESP;DF,MF;24;2000;21;6;665;7,4;1;0;1;1;0;0;3;0;0,14;0,0;0,14;0,14;0,14;ESP;DF,MF;24;2000;7,4;1;6;2;33,3;0,81;0,27;0,17;0,5;0;0;ESP;DF,MF;24;2000;21;665;32;19,4;7,4;6;77;4;15;14;11;1,24;12;17;-5;-0,68;-0,58;ESP;DF,MF;24;2000;7,4;3;0;0;17;6;0;0;8;12;0;;;;;;;;;;;;;;;;;;;;;;;
Josan;Elche;2526;ESP-La Liga;ESP;MF,DF;35;1989;19;4;565;6,3;0;3;3;0;0;0;2;0;0,0;0,48;0,48;0,0;0,48;ESP;MF,DF;35;1989;6,3;0;3;1;33,3;0,48;0,16;0,0;0,0;0;0;ESP;MF,DF;35;1989;19;565;30;16,5;6,3;4;74;0;15;18;13;1,26;15;8;7;1,12;1,59;ESP;MF,DF;35;1989;6,3;2;0;0;5;6;1;72;6;8;0;;;;;;;;;;;;;;;;;;;;;;;
Juan Piera;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;FW;20;2004;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucas Cepeda;Elche;2526;ESP-La Liga;CHI;MF;22;2002;10;4;402;4,5;1;0;1;1;0;0;1;0;0,22;0,0;0,22;0,22;0,22;CHI;MF;22;2002;4,5;1;13;5;38,5;2,91;1,12;0,08;0,2;0;0;CHI;MF;22;2002;10;402;40;11,8;4,5;4;76;1;6;16;7;1,1;5;8;-3;-0,67;-0,52;CHI;MF;22;2002;4,5;1;0;0;7;10;1;17;1;6;0;;;;;;;;;;;;;;;;;;;;;;;
Léo Pétrot;Elche;2526;ESP-La Liga;FRA;DF;28;1997;32;18;1572;17,5;0;0;0;0;0;0;2;1;0,0;0,0;0,0;0,0;0,0;FRA;DF;28;1997;17,5;0;8;0;0,0;0,46;0,0;0,0;;0;0;FRA;DF;28;1997;32;1572;49;46,0;17,5;18;79;10;14;10;5;1,22;19;26;-7;-0,4;-0,35;FRA;DF;28;1997;17,5;2;1;0;19;6;2;16;17;22;0;;;;;;;;;;;;;;;;;;;;;;;
Marc Aguado;Elche;2526;ESP-La Liga;ESP;MF;25;2000;35;30;2500;27,8;1;2;3;1;0;0;3;0;0,04;0,07;0,11;0,04;0,11;ESP;MF;25;2000;27,8;1;3;2;66,7;0,11;0,07;0,33;0,5;0;0;ESP;MF;25;2000;35;2500;71;73,1;27,8;30;80;9;5;21;0;1,03;32;38;-6;-0,22;-0,02;ESP;MF;25;2000;27,8;3;0;0;25;23;0;2;42;26;0;;;;;;;;;;;;;;;;;;;;;;;
