player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Almugera Kabar;Dortmund;2526;GER-Bundesliga;GER;DF;19;2006;1;0;16;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;DF;19;2006;0,2;0;1;0;0,0;5,63;0,0;0,0;;0;0;GER;DF;19;2006;1;16;16;0,5;0,2;0;;0;1;16;3;0,0;0;0;0;0,0;-1,06;GER;DF;19;2006;0,2;0;0;0;0;0;0;2;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Carney Chukwuemeka;Dortmund;2526;GER-Bundesliga;AUT;MF,FW;21;2003;28;8;919;10,2;2;0;2;2;0;0;2;0;0,2;0,0;0,2;0,2;0,2;AUT;MF,FW;21;2003;10,2;2;18;2;11,1;1,76;0,2;0,11;1,0;0;0;AUT;MF,FW;21;2003;28;919;33;30,0;10,2;8;73;1;20;17;3;2,32;21;7;14;1,37;0,45;AUT;MF,FW;21;2003;10,2;2;0;0;11;15;0;1;6;15;0;;;;;;;;;;;;;;;;;;;;;;;
Cole Campbell;Dortmund;2526;GER-Bundesliga;USA;FW;19;2006;1;0;17;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;USA;FW;19;2006;0,2;0;1;0;0,0;5,29;0,0;0,0;;0;0;USA;FW;19;2006;1;17;17;0,6;0,2;0;;0;1;17;4;3,0;0;0;0;0,0;-1,06;USA;FW;19;2006;0,2;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Daniel Svensson;Dortmund;2526;GER-Bundesliga;SWE;MF;23;2002;33;27;2454;27,3;2;2;4;2;0;0;0;0;0,07;0,07;0,15;0,07;0,15;SWE;MF;23;2002;27,3;2;12;4;33,3;0,44;0,15;0,17;0,5;0;0;SWE;MF;23;2002;33;2454;74;80,2;27,3;27;86;22;6;22;1;2,12;54;28;26;0,95;-0,53;SWE;MF;23;2002;27,3;0;0;0;28;22;2;129;20;26;0;;;;;;;;;;;;;;;;;;;;;;;
Elias Benkara;Dortmund;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALG;DF;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emre Can;Dortmund;2526;GER-Bundesliga;GER;DF;31;1994;9;7;621;6,9;3;0;3;0;3;3;3;0;0,43;0,0;0,43;0,0;0,0;GER;DF;31;1994;6,9;3;5;4;80,0;0,72;0,58;0,6;0,75;3;3;GER;DF;31;1994;9;621;69;20,3;6,9;7;80;4;2;30;3;1,78;16;8;8;1,16;0,13;GER;DF;31;1994;6,9;3;0;0;10;10;0;2;13;8;0;;;;;;;;;;;;;;;;;;;;;;;
Felix Nmecha;Dortmund;2526;GER-Bundesliga;GER;MF;24;2000;29;25;2176;24,2;2;3;5;2;0;1;0;0;0,08;0,12;0,21;0,08;0,21;GER;MF;24;2000;24,2;2;33;7;21,2;1,36;0,29;0,06;0,29;0;1;GER;MF;24;2000;29;2176;75;71,1;24,2;25;83;8;4;23;0;2,31;51;28;23;0,95;-0,37;GER;MF;24;2000;24,2;0;0;0;28;22;2;7;25;23;0;;;;;;;;;;;;;;;;;;;;;;;
Filippo Mane;Dortmund;2526;GER-Bundesliga;ITA;DF;20;2005;4;2;131;1,5;0;0;0;0;0;0;0;1;0,0;0,0;0,0;0,0;0,0;ITA;DF;20;2005;1,5;0;0;0;;0,0;0,0;;;0;0;ITA;DF;20;2005;4;131;33;4,3;1,5;2;65;0;2;1;8;2,5;4;2;2;1,37;0,33;ITA;DF;20;2005;1,5;0;1;0;1;2;0;1;2;0;0;;;;;;;;;;;;;;;;;;;;;;;
Fábio Silva;Dortmund;2526;GER-Bundesliga;POR;FW,MF;23;2002;28;7;817;9,1;2;6;8;2;0;0;3;0;0,22;0,66;0,88;0,22;0,88;POR;FW,MF;23;2002;9,1;2;23;8;34,8;2,53;0,88;0,09;0,25;0;0;POR;FW,MF;23;2002;28;817;29;26,7;9,1;7;68;0;21;16;2;2,11;24;10;14;1,54;0,66;POR;FW,MF;23;2002;9,1;3;0;0;19;10;3;12;2;2;0;;;;;;;;;;;;;;;;;;;;;;;
Gregor Kobel;Dortmund;2526;GER-Bundesliga;SUI;GK;27;1997;34;34;3060;34,0;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;SUI;GK;27;1997;34,0;0;0;0;;0,0;0,0;;;0;0;SUI;GK;27;1997;34;3060;90;100,0;34,0;34;90;34;0;;0;2,15;70;34;36;1,06;;SUI;GK;27;1997;34,0;3;0;0;0;5;0;0;0;0;0;SUI;GK;27;1997;34;34;3060;34,0;34;1,0;122;88;72,1;22;7;5;15;44,1;5;5;0;0;0,0
Jobe Bellingham;Dortmund;2526;GER-Bundesliga;ENG;MF;19;2005;32;20;1786;19,8;0;1;1;0;0;0;2;1;0,0;0,05;0,05;0,0;0,05;ENG;MF;19;2005;19,8;0;19;6;31,6;0,96;0,3;0,0;0,0;0;0;ENG;MF;19;2005;32;1786;56;58,4;19,8;20;80;11;12;15;0;2,16;44;20;24;1,21;0,36;ENG;MF;19;2005;19,8;2;1;0;15;20;0;5;41;23;0;;;;;;;;;;;;;;;;;;;;;;;
Julian Brandt;Dortmund;2526;GER-Bundesliga;GER;MF,FW;29;1996;29;17;1606;17,8;7;4;11;7;0;0;0;0;0,39;0,22;0,62;0,39;0,62;GER;MF,FW;29;1996;17,8;7;38;18;47,4;2,13;1,01;0,18;0,39;0;0;GER;MF,FW;29;1996;29;1606;55;52,5;17,8;17;83;5;12;17;3;2,14;42;18;24;1,34;0,6;GER;MF,FW;29;1996;17,8;0;0;0;8;5;7;25;5;8;0;;;;;;;;;;;;;;;;;;;;;;;
Julian Ryerson;Dortmund;2526;GER-Bundesliga;NOR;MF;27;1997;31;26;2266;25,2;0;15;15;0;0;0;8;0;0,0;0,6;0,6;0,0;0,6;NOR;MF;27;1997;25,2;0;12;1;8,3;0,48;0,04;0,0;0,0;0;0;NOR;MF;27;1997;31;2266;73;74,1;25,2;26;84;15;5;17;2;2,23;48;21;27;1,07;0,05;NOR;MF;27;1997;25,2;8;0;0;26;21;4;250;12;21;0;;;;;;;;;;;;;;;;;;;;;;;
Julien Duranville;Dortmund;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;FW;19;2006;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karim Adeyemi;Dortmund;2526;GER-Bundesliga;GER;MF,FW;23;2002;28;15;1195;13,3;7;4;11;7;0;0;5;0;0,53;0,3;0,83;0,53;0,83;GER;MF,FW;23;2002;13,3;7;31;14;45,2;2,33;1,05;0,23;0,5;0;0;GER;MF,FW;23;2002;28;1195;43;39,1;13,3;15;69;0;13;12;1;2,29;27;14;13;0,98;-0,13;GER;MF,FW;23;2002;13,3;5;0;0;21;25;5;11;8;4;0;;;;;;;;;;;;;;;;;;;;;;;
Luca Reggiani;Dortmund;2526;GER-Bundesliga;ITA;DF;17;2008;8;6;511;5,7;1;0;1;1;0;0;2;0;0,18;0,0;0,18;0,18;0,18;ITA;DF;17;2008;5,7;1;3;1;33,3;0,53;0,18;0,33;1,0;0;0;ITA;DF;17;2008;8;511;64;16,7;5,7;6;78;3;2;23;5;2,38;9;7;2;0,35;-0,85;ITA;DF;17;2008;5,7;2;0;0;4;2;0;1;2;10;0;;;;;;;;;;;;;;;;;;;;;;;
Marcel Sabitzer;Dortmund;2526;GER-Bundesliga;AUT;MF;31;1994;26;21;1817;20,2;1;2;3;1;0;0;3;0;0,05;0,1;0,15;0,05;0,15;AUT;MF;31;1994;20,2;1;20;4;20,0;0,99;0,2;0,05;0,25;0;0;AUT;MF;31;1994;26;1817;70;59,4;20,2;21;83;11;5;16;3;2,04;39;22;17;0,84;-0,53;AUT;MF;31;1994;20,2;3;0;0;20;17;3;37;20;19;0;;;;;;;;;;;;;;;;;;;;;;;
Mathis Albert;Dortmund;2526;GER-Bundesliga;USA;FW;16;2009;1;0;2;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;USA;FW;16;2009;0,0;0;0;0;;0,0;0,0;;;0;0;USA;FW;16;2009;1;2;2;0,1;0,0;0;;0;1;2;4;3,0;0;0;0;0,0;-1,06;USA;FW;16;2009;0,0;0;0;0;1;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Maximilian Beier;Dortmund;2526;GER-Bundesliga;GER;MF,FW;22;2002;32;24;2026;22,5;9;6;15;9;0;0;3;0;0,4;0,27;0,67;0,4;0,67;GER;MF,FW;22;2002;22,5;9;50;20;40,0;2,22;0,89;0,18;0,45;0;0;GER;MF,FW;22;2002;32;2026;63;66,2;22,5;24;77;4;8;23;1;2,16;48;18;30;1,33;0,81;GER;MF,FW;22;2002;22,5;3;0;0;31;24;3;28;11;16;0;;;;;;;;;;;;;;;;;;;;;;;
Mussa Kaba;Dortmund;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;MF;16;2008;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nico Schlotterbeck;Dortmund;2526;GER-Bundesliga;GER;DF;25;1999;28;28;2520;28,0;5;1;6;5;0;0;8;0;0,18;0,04;0,21;0,18;0,21;GER;DF;25;1999;28,0;5;32;9;28,1;1,14;0,32;0,16;0,56;0;0;GER;DF;25;1999;28;2520;90;82,4;28,0;28;90;28;0;;0;2,11;55;29;26;0,93;-0,74;GER;DF;25;1999;28,0;8;0;0;30;27;1;31;24;38;0;;;;;;;;;;;;;;;;;;;;;;;
Niklas Süle;Dortmund;2526;GER-Bundesliga;GER;DF;29;1995;11;7;486;5,4;0;1;1;0;0;0;3;0;0,0;0,19;0,19;0,0;0,19;GER;DF;29;1995;5,4;0;2;1;50,0;0,37;0,19;0,0;0,0;0;0;GER;DF;29;1995;11;486;44;15,9;5,4;7;61;1;4;15;9;2,09;12;7;5;0,93;-0,16;GER;DF;29;1995;5,4;3;0;0;8;1;0;6;6;5;0;;;;;;;;;;;;;;;;;;;;;;;
Pascal Groß;Dortmund;2526;GER-Bundesliga;GER;MF;34;1991;11;7;613;6,8;0;1;1;0;0;0;0;0;0,0;0,15;0,15;0,0;0,15;GER;MF;34;1991;6,8;0;8;1;12,5;1,17;0,15;0,0;0,0;0;0;GER;MF;34;1991;11;613;56;20,0;6,8;7;78;1;4;16;4;2,0;9;5;4;0,59;-0,59;GER;MF;34;1991;6,8;0;0;0;10;4;0;23;5;6;0;;;;;;;;;;;;;;;;;;;;;;;
Patrick Drewes;Dortmund;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;GK;32;1993;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramy Bensebaini;Dortmund;2526;GER-Bundesliga;ALG;DF;30;1995;21;15;1530;17,0;5;2;7;3;2;2;6;0;0,29;0,12;0,41;0,18;0,29;ALG;DF;30;1995;17,0;5;17;7;41,2;1,0;0,41;0,29;0,71;2;2;ALG;DF;30;1995;21;1530;73;50,0;17,0;15;89;14;6;32;4;2,05;35;13;22;1,29;0,47;ALG;DF;30;1995;17,0;6;0;0;31;16;1;11;18;14;0;;;;;;;;;;;;;;;;;;;;;;;
Salih Özcan;Dortmund;2526;GER-Bundesliga;TUR;MF;27;1998;11;0;81;0,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;TUR;MF;27;1998;0,9;0;1;0;0,0;1,11;0,0;0,0;;0;0;TUR;MF;27;1998;11;81;7;2,6;0,9;0;;0;11;7;18;2,27;1;3;-2;-2,22;-3,37;TUR;MF;27;1998;0,9;0;0;0;1;1;0;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Samuele Inácio;Dortmund;2526;GER-Bundesliga;ITA;MF;17;2008;7;4;384;4,3;1;0;1;1;0;0;2;0;0,23;0,0;0,23;0,23;0,23;ITA;MF;17;2008;4,3;1;9;5;55,6;2,11;1,17;0,11;0,2;0;0;ITA;MF;17;2008;7;384;55;12,5;4,3;4;80;2;3;21;6;1,29;9;5;4;0,94;-0,14;ITA;MF;17;2008;4,3;2;0;0;7;10;0;11;2;2;0;;;;;;;;;;;;;;;;;;;;;;;
Serhou Guirassy;Dortmund;2526;GER-Bundesliga;GUI;FW;29;1996;33;27;2337;26,0;17;1;18;16;1;3;3;0;0,65;0,04;0,69;0,62;0,65;GUI;FW;29;1996;26,0;17;84;40;47,6;3,23;1,54;0,2;0,43;1;3;GUI;FW;29;1996;33;2337;71;76,4;26,0;27;81;9;6;24;1;2,12;52;22;30;1,16;0,41;GUI;FW;29;1996;26,0;3;0;0;37;36;7;4;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Waldemar Anton;Dortmund;2526;GER-Bundesliga;GER;DF;29;1996;32;32;2880;32,0;2;0;2;2;0;0;3;0;0,06;0,0;0,06;0,06;0,06;GER;DF;29;1996;32,0;2;16;6;37,5;0,5;0,19;0,13;0,33;0;0;GER;DF;29;1996;32;2880;90;94,1;32,0;32;90;32;0;;0;2,16;67;33;34;1,06;0,06;GER;DF;29;1996;32,0;3;0;0;26;16;0;12;33;42;0;;;;;;;;;;;;;;;;;;;;;;;
Yan Couto;Dortmund;2526;GER-Bundesliga;BRA;MF;23;2002;19;11;997;11,1;2;2;4;2;0;0;4;0;0,18;0,18;0,36;0,18;0,36;BRA;MF;23;2002;11,1;2;9;4;44,4;0,81;0,36;0,22;0,5;0;0;BRA;MF;23;2002;19;997;52;32,6;11,1;11;80;5;8;14;13;2,26;25;14;11;0,99;-0,1;BRA;MF;23;2002;11,1;4;0;0;17;13;2;54;9;15;0;;;;;;;;;;;;;;;;;;;;;;;
Yannik Lührs;Dortmund;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;DF;21;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexander Staff;Frankfurt;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;DF;17;2008;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amil Siljević;Frankfurt;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;GK;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ansgar Knauff;Frankfurt;2526;GER-Bundesliga;GER;MF,FW;23;2002;28;12;1326;14,7;4;1;5;4;0;0;3;0;0,27;0,07;0,34;0,27;0,34;GER;MF,FW;23;2002;14,7;4;34;14;41,2;2,31;0,95;0,12;0,29;0;0;GER;MF,FW;23;2002;28;1326;47;43,3;14,7;12;75;1;16;27;0;1,29;29;26;3;0,2;0,57;GER;MF,FW;23;2002;14,7;3;0;0;26;12;7;39;9;10;0;;;;;;;;;;;;;;;;;;;;;;;
Arnaud Kalimuendo;Frankfurt;2526;GER-Bundesliga;FRA;FW,MF;23;2002;19;17;1417;15,7;6;1;7;6;0;0;4;0;0,38;0,06;0,44;0,38;0,44;FRA;FW,MF;23;2002;15,7;6;30;16;53,3;1,91;1,02;0,2;0,38;0;0;FRA;FW,MF;23;2002;19;1417;75;46,3;15,7;17;80;10;2;30;0;1,0;24;31;-7;-0,44;-0,61;FRA;FW,MF;23;2002;15,7;4;0;0;9;18;6;15;3;4;0;;;;;;;;;;;;;;;;;;;;;;;
Arthur Theate;Frankfurt;2526;GER-Bundesliga;BEL;DF;25;2000;24;24;2141;23,8;1;0;1;1;0;0;8;0;0,04;0,0;0,04;0,04;0,04;BEL;DF;25;2000;23,8;1;15;7;46,7;0,63;0,29;0,07;0,14;0;0;BEL;DF;25;2000;24;2141;89;70,0;23,8;24;89;21;0;;4;1,29;46;52;-6;-0,25;-0,45;BEL;DF;25;2000;23,8;8;0;0;15;13;1;13;34;21;0;;;;;;;;;;;;;;;;;;;;;;;
Aurèle Amenda;Frankfurt;2526;GER-Bundesliga;SUI;DF;22;2003;24;18;1678;18,6;0;0;0;0;0;0;5;0;0,0;0,0;0,0;0,0;0,0;SUI;DF;22;2003;18,6;0;10;2;20,0;0,54;0,11;0,0;0,0;0;0;SUI;DF;22;2003;24;1678;70;54,8;18,6;18;90;17;6;11;7;1,17;28;34;-6;-0,32;-0,45;SUI;DF;22;2003;18,6;5;0;0;22;13;0;6;29;12;1;;;;;;;;;;;;;;;;;;;;;;;
Aurélio Buta;Frankfurt;2526;GER-Bundesliga;POR;DF;28;1997;4;1;144;1,6;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;POR;DF;28;1997;1,6;0;1;0;0,0;0,62;0,0;0,0;;0;0;POR;DF;28;1997;4;144;36;4,7;1,6;1;90;1;3;18;8;1,75;0;8;-8;-5,0;-5,12;POR;DF;28;1997;1,6;1;0;0;3;2;0;2;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
Ayoube Amaimouni;Frankfurt;2526;GER-Bundesliga;MAR;MF,FW;20;2004;17;6;586;6,5;2;3;5;2;0;0;1;0;0,31;0,46;0,77;0,31;0,77;MAR;MF,FW;20;2004;6,5;2;12;7;58,3;1,84;1,08;0,17;0,29;0;0;MAR;MF,FW;20;2004;17;586;34;19,2;6,5;6;67;0;11;17;2;1,0;14;11;3;0,46;0,72;MAR;MF,FW;20;2004;6,5;1;0;0;8;10;6;30;2;5;0;;;;;;;;;;;;;;;;;;;;;;;
Can Uzun;Frankfurt;2526;GER-Bundesliga;TUR;MF;19;2005;21;15;1156;12,8;8;4;12;7;1;1;3;0;0,62;0,31;0,93;0,54;0,86;TUR;MF;19;2005;12,8;8;41;19;46,3;3,19;1,48;0,2;0,42;1;1;TUR;MF;19;2005;21;1156;55;37,8;12,8;15;68;2;6;23;2;1,19;28;27;1;0,08;0,31;TUR;MF;19;2005;12,8;3;0;0;15;26;0;24;3;9;0;;;;;;;;;;;;;;;;;;;;;;;
Elias Baum;Frankfurt;2526;GER-Bundesliga;GER;DF;19;2005;5;0;75;0,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;DF;19;2005;0,8;0;0;0;;0,0;0,0;;;0;0;GER;DF;19;2005;5;75;15;2,5;0,8;0;;0;5;15;9;0,8;1;1;0;0,0;0,12;GER;DF;19;2005;0,8;0;0;0;3;0;0;4;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Ellyes Skhiri;Frankfurt;2526;GER-Bundesliga;TUN;MF,DF;30;1995;25;16;1444;16,0;0;0;0;0;0;0;3;1;0,0;0,0;0,0;0,0;0,0;TUN;MF,DF;30;1995;16,0;0;8;0;0,0;0,5;0,0;0,0;;0;0;TUN;MF,DF;30;1995;25;1444;58;47,2;16,0;16;81;9;9;17;5;1,36;24;36;-12;-0,75;-1,19;TUN;MF,DF;30;1995;16,0;3;1;1;11;13;0;3;25;8;0;;;;;;;;;;;;;;;;;;;;;;;
Elye Wahi;Frankfurt;2526;GER-Bundesliga;CIV;FW;22;2003;10;3;324;3,6;0;1;1;0;0;0;1;0;0,0;0,28;0,28;0,0;0,28;CIV;FW;22;2003;3,6;0;7;3;42,9;1,94;0,83;0,0;0,0;0;0;CIV;FW;22;2003;10;324;32;10,6;3,6;3;75;0;7;14;2;1,9;7;13;-6;-1,67;-1,73;CIV;FW;22;2003;3,6;1;0;0;2;4;4;5;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Fares Chaïbi;Frankfurt;2526;GER-Bundesliga;ALG;MF;22;2002;28;21;1792;19,9;2;9;11;2;0;0;2;0;0,1;0,45;0,55;0,1;0,55;ALG;MF;22;2002;19,9;2;35;9;25,7;1,76;0,45;0,06;0,22;0;0;ALG;MF;22;2002;28;1792;64;58,6;19,9;21;77;8;7;26;2;1,36;40;38;2;0,1;0,53;ALG;MF;22;2002;19,9;2;0;0;14;21;5;91;13;21;0;;;;;;;;;;;;;;;;;;;;;;;
Fousseny Doumbia;Frankfurt;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;DF;20;2005;0;;;;;0;;0;0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hugo Larsson;Frankfurt;2526;GER-Bundesliga;SWE;MF;21;2004;25;21;1812;20,1;2;2;4;2;0;0;0;0;0,1;0,1;0,2;0,1;0,2;SWE;MF;21;2004;20,1;2;13;6;46,2;0,65;0,3;0,15;0,33;0;0;SWE;MF;21;2004;25;1812;72;59,2;20,1;21;81;10;4;29;3;1,28;33;32;1;0,05;0,41;SWE;MF;21;2004;20,1;0;0;0;7;2;0;9;27;9;0;;;;;;;;;;;;;;;;;;;;;;;
Jean Mattéo Bahoya;Frankfurt;2526;GER-Bundesliga;FRA;MF,FW;20;2005;27;15;1331;14,8;3;4;7;3;0;0;2;0;0,2;0,27;0,47;0,2;0,47;FRA;MF,FW;20;2005;14,8;3;29;9;31,0;1,96;0,61;0,1;0,33;0;0;FRA;MF,FW;20;2005;27;1331;49;43,5;14,8;15;69;4;12;25;2;1,26;22;28;-6;-0,41;-0,51;FRA;MF,FW;20;2005;14,8;2;0;0;13;22;3;33;12;14;0;;;;;;;;;;;;;;;;;;;;;;;
Jens Grahl;Frankfurt;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;GK;36;1988;0;;;;;0;;0;0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jessic Ngankam;Frankfurt;2526;GER-Bundesliga;GER;FW;25;2000;3;0;62;0,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;FW;25;2000;0,7;0;0;0;;0,0;0,0;;;0;0;GER;FW;25;2000;3;62;21;2,0;0,7;0;;0;3;21;2;0,67;1;4;-3;-4,35;-4,32;GER;FW;25;2000;0,7;0;0;0;4;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Jonathan Burkardt;Frankfurt;2526;GER-Bundesliga;GER;FW;25;2000;22;15;1336;14,8;13;1;14;9;4;4;1;0;0,88;0,07;0,94;0,61;0,67;GER;FW;25;2000;14,8;13;41;21;51,2;2,76;1,41;0,32;0,62;4;4;GER;FW;25;2000;22;1336;61;43,7;14,8;15;80;4;7;20;0;1,36;34;16;18;1,21;2,36;GER;FW;25;2000;14,8;1;0;0;12;15;2;5;1;4;0;;;;;;;;;;;;;;;;;;;;;;;
Kauã Santos;Frankfurt;2526;GER-Bundesliga;BRA;GK;22;2003;13;13;1084;12,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BRA;GK;22;2003;12,0;0;0;0;;0,0;0,0;;;0;0;BRA;GK;22;2003;13;1084;83;35,4;12,0;13;83;12;0;;12;1,0;27;32;-5;-0,42;-0,46;BRA;GK;22;2003;12,0;0;0;0;0;3;0;0;0;1;0;BRA;GK;22;2003;13;13;1084;12,0;32;2,66;69;37;53,6;3;4;6;2;15,4;1;1;0;0;0,0
Keita Kosugi;Frankfurt;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JPN;DF;19;2006;0;;;;;0;;0;0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Love Arrhov;Frankfurt;2526;GER-Bundesliga;SWE;MF;17;2008;5;1;65;0,7;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;SWE;MF;17;2008;0,7;0;0;0;;0,0;0,0;;;0;0;SWE;MF;17;2008;5;65;13;2,1;0,7;1;45;0;4;5;7;2,2;0;2;-2;-2,77;-2,71;SWE;MF;17;2008;0,7;1;0;0;2;1;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Mahmoud Dahoud;Frankfurt;2526;GER-Bundesliga;GER;MF,FW;29;1996;15;8;716;8,0;2;3;5;2;0;0;0;0;0,25;0,38;0,63;0,25;0,63;GER;MF,FW;29;1996;8,0;2;17;2;11,8;2,14;0,25;0,12;1,0;0;0;GER;MF,FW;29;1996;15;716;48;23,4;8,0;8;68;1;7;25;7;1,2;17;15;2;0,25;0,48;GER;MF,FW;29;1996;8,0;0;0;0;16;2;0;8;10;8;0;;;;;;;;;;;;;;;;;;;;;;;
